problem,dim,seed,panel,point_index,chart_point,clean_target_y,observed_target_y
Rastrigin,2,2026,test,56,"[-0.2946981508284807, -0.7504428662359715]",15.784086289953848,15.784086289953848
Rastrigin,2,2026,test,57,"[0.7944728136062622, 0.3228562455624342]",18.69826928382507,18.69826928382507
Rastrigin,2,2026,test,58,"[0.12643096037209034, -0.08711133524775505]",0.7781188703644801,0.7781188703644801
Rastrigin,2,2026,test,59,"[-0.6261903680860996, 0.5193996038287878]",17.855750691112036,17.855750691112036
Rastrigin,2,2026,test,60,"[-0.885397145524621, -0.34673386812210083]",21.46054412210313,21.46054412210313
Rastrigin,2,2026,test,61,"[0.3856606259942055, 0.7908972520381212]",18.308834552888715,18.308834552888715
Rastrigin,2,2026,test,62,"[0.5372001025825739, -0.5569214448332787]",16.79049176740572,16.79049176740572
Rastrigin,2,2026,test,63,"[-0.037448327988386154, 0.11001334525644779]",0.4471427298791575,0.4471427298791575
Rastrigin,2,2026,test,64,"[-0.05508073791861534, -0.8464976008981466]",15.88689830147758,15.88689830147758
Rastrigin,2,2026,test,65,"[0.5548402015119791, 0.28930114954710007]",11.495749867775178,11.495749867775178
Rastrigin,2,2026,test,66,"[0.3953449949622154, -0.05819670669734478]",4.866955829387191,4.866955829387191
Rastrigin,2,2026,test,67,"[-0.895119721069932, 0.61081363260746]",25.549147573274247,25.549147573274247
Rastrigin,2,2026,test,68,"[-0.6553030498325825, -0.2516267243772745]",13.633366042408959,13.633366042408959
Rastrigin,2,2026,test,69,"[0.15555121190845966, 0.8235040344297886]",15.754735470926015,15.754735470926015
Rastrigin,2,2026,test,70,"[0.8004971593618393, -0.5868444610387087]",23.352367527557913,23.352367527557913
Rastrigin,2,2026,test,71,"[-0.3007605839520693, 0.01758972927927971]",2.8740264116426886,2.8740264116426886
Rastrigin,2,2026,test,72,"[-0.46941831707954407, -0.22930717281997204]",8.30047676749461,8.30047676749461
Rastrigin,2,2026,test,73,"[0.9696050267666578, 0.6563785672187805]",30.513075447332177,30.513075447332177
Rastrigin,2,2026,test,74,"[0.0743311308324337, -0.92532660625875]",18.07707214522278,18.07707214522278
Rastrigin,2,2026,test,75,"[-0.5745331030339003, 0.4935535565018654]",15.978021341955303,15.978021341955303
Rastrigin,2,2026,test,76,"[-0.8201290294528008, -0.6344807762652636]",26.377987111081364,26.377987111081364
Rastrigin,2,2026,test,77,"[0.31982787512242794, 0.1907792054116726]",4.428821283148343,4.428821283148343
Rastrigin,2,2026,test,78,"[0.729971457272768, -0.45405189134180546]",18.54665205061849,18.54665205061849
Rastrigin,2,2026,test,79,"[-0.229685565456748, 0.9004981704056263]",19.57702099898085,19.57702099898085
Rastrigin,2,2026,test,80,"[-0.14326476119458675, -0.41696434281766415]",5.872610679446346,5.872610679446346
Rastrigin,2,2026,test,81,"[0.6435429640114307, 0.9688357189297676]",27.315821587486273,27.315821587486273
Rastrigin,2,2026,test,82,"[0.3105534818023443, -0.738033739849925]",16.948281667367276,16.948281667367276
Rastrigin,2,2026,test,83,"[-0.8108469471335411, 0.1809762418270111]",15.683901010362282,15.683901010362282
Rastrigin,2,2026,test,84,"[-0.5525633376091719, -0.9467872474342585]",24.706954611399922,24.706954611399922
Rastrigin,2,2026,test,85,"[0.05235379561781883, 0.3783429153263569]",4.480052464125487,4.480052464125487
Rastrigin,2,2026,test,86,"[0.8997857253998518, -0.14137730188667774]",17.183442155082968,17.183442155082968
Rastrigin,2,2026,test,87,"[-0.39959144592285156, 0.7130584381520748]",18.067750203466726,18.067750203466726
Rastrigin,2,2026,test,88,"[-0.3227380979806185, -0.5340863596647978]",11.148615295649059,11.148615295649059
Rastrigin,2,2026,test,89,"[0.8224669843912125, 0.10159783065319061]",16.081228102448197,16.081228102448197
Rastrigin,2,2026,test,90,"[0.2253785002976656, -0.3707281108945608]",5.9252017812313476,5.9252017812313476
Rastrigin,2,2026,test,91,"[-0.7251226492226124, 0.7981526479125023]",27.739653722460694,27.739653722460694
Rastrigin,2,2026,test,92,"[-0.9815485123544931, -0.06407790072262287]",19.00989844935126,19.00989844935126
Rastrigin,2,2026,test,93,"[0.4817662164568901, 0.5111824385821819]",14.191910942344524,14.191910942344524
Rastrigin,2,2026,test,94,"[0.5641223434358835, -0.7742693070322275]",23.518406093208228,23.518406093208228
Rastrigin,2,2026,test,95,"[-0.06435531005263329, 0.3302794434130192]",3.574534921739616,3.574534921739616
Rastrigin,2,2026,test,96,"[-0.09716430492699146, -0.020747408270835876]",0.3270878775784567,0.3270878775784567
Rastrigin,2,2026,test,97,"[0.5968631505966187, 0.5935669708997011]",19.20570573919067,19.20570573919067
Rastrigin,2,2026,test,98,"[0.4529316145926714, -0.8246817663311958]",22.290696913283796,22.290696913283796
Rastrigin,2,2026,test,99,"[-0.9526457227766514, 0.25643795169889927]",19.04309901814761,19.04309901814761
Rastrigin,2,2026,test,100,"[-0.6915277931839228, -0.6154971905052662]",22.38234009257953,22.38234009257953
Rastrigin,2,2026,test,101,"[0.19171450287103653, 0.05924294702708721]",1.3183234589373676,1.3183234589373676
Rastrigin,2,2026,test,102,"[0.8522247169166803, -0.2959110103547573]",17.8997161956918,17.8997161956918
Rastrigin,2,2026,test,103,"[-0.3524266891181469, 0.8495388086885214]",20.709297411581545,20.709297411581545
Rastrigin,2,2026,test,104,"[-0.43331596814095974, -0.9034498557448387]",21.316907766028756,21.316907766028756
Rastrigin,2,2026,test,105,"[0.9335641302168369, 0.46075151301920414]",25.129985456269715,25.129985456269715
Rastrigin,2,2026,test,106,"[0.02248159609735012, -0.19179672002792358]",1.2182347026741205,1.2182347026741205
Rastrigin,2,2026,test,107,"[-0.5227450206875801, 0.6391928214579821]",18.752863691607963,18.752863691607963
Rastrigin,2,2026,test,108,"[-0.7781676184386015, -0.4983973316848278]",22.09491977843326,22.09491977843326
Rastrigin,2,2026,test,109,"[0.27792708203196526, 0.9264720287173986]",18.92090768661278,18.92090768661278
Rastrigin,2,2026,test,110,"[0.6722630988806486, -0.6631944216787815]",22.85318741179795,22.85318741179795
Rastrigin,2,2026,test,111,"[-0.17203782498836517, 0.23237126879394054]",2.7185278672422513,2.7185278672422513
Rastrigin,2,2026,test,112,"[-0.1969447284936905, -0.715905100107193]",13.68095581902289,13.68095581902289
Rastrigin,2,2026,test,113,"[0.6971624325960875, 0.14841059036552906]",13.362330455006514,13.362330455006514
Rastrigin,2,2026,test,114,"[0.3487306348979473, -0.3792174980044365]",8.20117853599514,8.20117853599514
Rastrigin,2,2026,test,115,"[-0.8489636015146971, 0.95190186239779]",33.811954546863674,33.811954546863674
Rastrigin,2,2026,test,116,"[-0.6081970706582069, -0.1859591342508793]",11.39103304474418,11.39103304474418
Rastrigin,2,2026,test,117,"[0.10792595706880093, 0.7387804072350264]",13.548232719720609,13.548232719720609
Rastrigin,2,2026,test,118,"[0.939916405826807, -0.9757527820765972]",35.49650978489241,35.49650978489241
Rastrigin,2,2026,test,119,"[-0.4396605547517538, 0.41969858668744564]",11.033733628076572,11.033733628076572
Rastrigin,2,2026,test,120,"[-0.26698214933276176, -0.3330421820282936]",5.719681143322582,5.719681143322582
Rastrigin,2,2026,test,121,"[0.7667726073414087, 0.7811576370149851]",27.972790633266808,27.972790633266808
Rastrigin,2,2026,test,122,"[0.18536949902772903, -0.5120188742876053]",8.80710365148671,8.80710365148671
Rastrigin,2,2026,test,123,"[-0.6851752195507288, 0.06897126324474812]",12.080729420347442,12.080729420347442
Rastrigin,2,2026,test,124,"[-0.9277460910379887, -0.8031736873090267]",32.513136915625665,32.513136915625665
Rastrigin,2,2026,test,125,"[0.42802429385483265, 0.3716960307210684]",9.782462108009916,9.782462108009916
Rastrigin,2,2026,test,126,"[0.5260671079158783, -0.10859881713986397]",8.205109768635584,8.205109768635584
Rastrigin,2,2026,test,127,"[-0.02636057324707508, 0.536965562030673]",8.24722494460851,8.24722494460851
Rastrigin,2,2026,test,128,"[-0.022709714248776436, -0.6490780338644981]",11.099725359432266,11.099725359432266
Rastrigin,2,2026,test,129,"[0.5225148946046829, 0.20535711385309696]",9.336943252696386,9.336943252696386
Rastrigin,2,2026,test,130,"[0.4335458744317293, -0.43933212757110596]",11.36844625854149,11.36844625854149
Rastrigin,2,2026,test,131,"[-0.9333357997238636, 0.885797681286931]",33.35495893226307,33.35495893226307
Rastrigin,2,2026,test,132,"[-0.67200424708426, -0.24596313759684563]",14.004080717983477,14.004080717983477
Rastrigin,2,2026,test,133,"[0.17229824513196945, 0.6730462517589331]",12.395654870387832,12.395654870387832
Rastrigin,2,2026,test,134,"[0.7779069785028696, -0.9087922014296055]",31.611691880779787,31.611691880779787
Rastrigin,2,2026,test,135,"[-0.27818572148680687, 0.4770075064152479]",9.254040041522224,9.254040041522224
Rastrigin,2,2026,test,136,"[-0.45267133973538876, -0.2663300484418869]",8.44880616594535,8.44880616594535
Rastrigin,2,2026,test,137,"[0.9529037661850452, 0.8382190633565187]",33.6684803574328,33.6684803574328
Rastrigin,2,2026,test,138,"[0.09690605662763119, -0.572263665497303]",9.528152610133022,9.528152610133022
Rastrigin,2,2026,test,139,"[-0.5971232280135155, 0.0029972735792398453]",9.756438695475367,9.756438695475367
Rastrigin,2,2026,test,140,"[-0.8524542730301619, -0.8630484528839588]",31.619276225171028,31.619276225171028
Rastrigin,2,2026,test,141,"[0.3521989546716213, 0.30583266727626324]",6.818188201149152,6.818188201149152
Rastrigin,2,2026,test,142,"[0.6917553227394819, -0.041524287313222885]",12.203118118842259,12.203118118842259
Rastrigin,2,2026,test,143,"[-0.1914847493171692, 0.5941605027765036]",11.07889756919081,11.07889756919081
Rastrigin,2,2026,test,144,"[-0.18514201045036316, -0.07867095619440079]",1.327758199979158,1.327758199979158
Rastrigin,2,2026,test,145,"[0.6854050140827894, 0.5257638338953257]",20.134252643769106,20.134252643769106
Rastrigin,2,2026,test,146,"[0.26675262674689293, -0.7595546394586563]",16.733097659157277,16.733097659157277
Rastrigin,2,2026,test,147,"[-0.767000375315547, 0.31557648070156574]",16.49268140500736,16.49268140500736
Rastrigin,2,2026,test,148,"[-0.5263253971934319, -0.5507400892674923]",16.279723158879154,16.279723158879154
Rastrigin,2,2026,test,149,"[0.026100536808371544, 0.11827084980905056]",0.48444547896843204,0.48444547896843204
Rastrigin,2,2026,test,150,"[0.928006399422884, -0.3541969545185566]",20.130458582771467,20.130458582771467
Rastrigin,2,2026,test,151,"[-0.4277662839740515, 0.781602157279849]",20.574750239065345,20.574750239065345
Rastrigin,2,2026,test,152,"[-0.3489913009107113, -0.9614873826503754]",20.50485483458926,20.50485483458926
Rastrigin,2,2026,test,153,"[0.8487049881368876, 0.39306232519447803]",21.561035231695932,21.561035231695932
Rastrigin,2,2026,test,154,"[0.1972035989165306, -0.12679880112409592]",1.7927600716885408,1.7927600716885408
Rastrigin,2,2026,test,155,"[-0.6969020310789347, 0.6984605882316828]",24.382286195147955,24.382286195147955
Rastrigin,2,2026,test,156,"[-0.9396865256130695, -0.43351003900170326]",24.629315880603787,24.629315880603787
Rastrigin,2,2026,test,157,"[0.4398889113217592, 0.9853697698563337]",22.52239766198728,22.52239766198728
Rastrigin,2,2026,test,158,"[0.6079689711332321, -0.721365462988615]",23.054205283180202,23.054205283180202
Rastrigin,2,2026,test,159,"[-0.1081561017781496, 0.16431968472898006]",1.2738763765948775,1.2738763765948775
Rastrigin,2,2026,test,160,"[-0.07455886527895927, -0.48367839865386486]",6.982603147653997,6.982603147653997
Rastrigin,2,2026,test,161,"[0.5743035469204187, 0.9117723703384399]",24.81725364158791,24.81725364158791
Rastrigin,2,2026,test,162,"[0.4696480706334114, -0.6777908410876989]",18.627814538638017,18.627814538638017
Rastrigin,2,2026,test,163,"[-0.9693774972110987, 0.24694833904504776]",19.170414496574477,19.170414496574477
Rastrigin,2,2026,test,164,"[-0.7297134138643742, -0.886914374306798]",28.677170462044245,28.677170462044245
Rastrigin,2,2026,test,165,"[0.22994584031403065, 0.4442043863236904]",7.492155342785347,7.492155342785347
Rastrigin,2,2026,test,166,"[0.8198689520359039, -0.20845375396311283]",16.136524774660856,16.136524774660856
Rastrigin,2,2026,test,167,"[-0.3200861234217882, 0.6558615751564503]",14.851628086187652,14.851628086187652
Rastrigin,2,2026,test,168,"[-0.39508457481861115, -0.6009153183549643]",14.23648229010341,14.23648229010341
Rastrigin,2,2026,test,169,"[0.8953785728663206, 0.04464941471815109]",17.244586725092446,17.244586725092446
Rastrigin,2,2026,test,170,"[0.05482209846377373, -0.31061540357768536]",3.1582776350526274,3.1582776350526274
Rastrigin,2,2026,test,171,"[-0.555100841447711, 0.8642549067735672]",25.6953125524157,25.6953125524157
Rastrigin,2,2026,test,172,"[-0.8007272854447365, -0.004075819626450539]",14.945741180473263,14.945741180473263
Rastrigin,2,2026,test,173,"[0.30053246580064297, 0.5769146718084812]",11.777563382077668,11.777563382077668
Rastrigin,2,2026,test,174,"[0.6555313803255558, -0.8412317801266909]",27.405722214684133,27.405722214684133
Rastrigin,2,2026,test,175,"[-0.1553213056176901, 0.2729686312377453]",3.1857667858727474,3.1857667858727474
Rastrigin,2,2026,test,176,"[-0.22515014372766018, -0.7884581815451384]",15.65152507887255,15.65152507887255
Rastrigin,2,2026,test,177,"[0.7253525294363499, 0.3569922298192978]",17.51525151078127,17.51525151078127
Rastrigin,2,2026,test,178,"[0.3225079532712698, -0.12319270335137844]",3.7460685233102566,3.7460685233102566
Rastrigin,2,2026,test,179,"[-0.8226950839161873, 0.5515477880835533]",22.819652086285114,22.819652086285114
Rastrigin,2,2026,test,180,"[-0.564380956813693, -0.31651209481060505]",12.244178287265468,12.244178287265468
Rastrigin,2,2026,test,181,"[0.06409464403986931, 0.7646082155406475]",14.031596800607588,14.031596800607588
Rastrigin,2,2026,test,182,"[0.9818089138716459, -0.5286715272814035]",24.502055488846906,24.502055488846906
Rastrigin,2,2026,test,183,"[-0.48150734603405, 0.08564320579171181]",6.980215460460183,6.980215460460183
Rastrigin,2,2026,test,184,"[-0.31081351824104786, -0.17138170264661312]",4.032519458799264,4.032519458799264
Rastrigin,2,2026,test,185,"[0.8105886578559875, 0.72418362647295]",28.056007237686934,28.056007237686934
Rastrigin,2,2026,test,186,"[0.14352277107536793, -0.9904518406838179]",20.04880120984126,20.04880120984126
Rastrigin,2,2026,test,187,"[-0.6432826556265354, 0.43441691994667053]",16.130962642895792,16.130962642895792
Rastrigin,2,2026,test,188,"[-0.8995559308677912, -0.6992359850555658]",29.82846573829256,29.82846573829256
Rastrigin,2,2026,test,189,"[0.39981893450021744, 0.13175319507718086]",5.495613536376036,5.495613536376036
Rastrigin,2,2026,test,190,"[0.5523355696350336, -0.39576402492821217]",13.093937633128046,13.093937633128046
Rastrigin,2,2026,test,191,"[-0.05258331820368767, 0.9684367440640926]",18.68996962747844,18.68996962747844
Rastrigin,2,2026,test,192,"[-0.04287591204047203, -0.20103054121136665]",1.374770847065534,1.374770847065534
Rastrigin,2,2026,test,193,"[0.542635852470994, 0.6320351492613554]",18.607354417000476,18.607354417000476
Rastrigin,2,2026,test,194,"[0.38216372579336166, -0.895131554454565]",22.452148057243605,22.452148057243605
Rastrigin,2,2026,test,195,"[-0.8819389287382364, 0.4672378059476614]",21.739841792233047,21.739841792233047
Rastrigin,2,2026,test,196,"[-0.6372356303036213, -0.6705354601144791]",22.083519857821234,22.083519857821234
Rastrigin,2,2026,test,197,"[0.13748331554234028, 0.22295408137142658]",2.224930083065164,2.224930083065164
Rastrigin,2,2026,test,198,"[0.7814530581235886, -0.49209389835596085]",20.532777258409926,20.532777258409926
Rastrigin,2,2026,test,199,"[-0.28171600587666035, 0.934607470408082]",21.25435166913409,21.25435166913409
Rastrigin,2,2026,test,200,"[-0.4874860942363739, -0.8181372992694378]",21.121526645111025,21.121526645111025
Rastrigin,2,2026,test,201,"[0.9876732807606459, 0.2648125197738409]",21.984980835684397,21.984980835684397
Rastrigin,2,2026,test,202,"[0.09337535127997398, -0.02784118428826332]",0.314476136192269,0.314476136192269
Rastrigin,2,2026,test,203,"[-0.5935778003185987, 0.5843989532440901]",18.85953208363037,18.85953208363037
Rastrigin,2,2026,test,204,"[-0.8323339745402336, -0.287841372191906]",18.997474748624146,18.997474748624146
Rastrigin,2,2026,test,205,"[0.3320323433727026, 0.8557783458381891]",18.55073429985347,18.55073429985347
Rastrigin,2,2026,test,206,"[0.7431530840694904, -0.6249706447124481]",23.28258473111374,23.28258473111374
Rastrigin,2,2026,test,207,"[-0.24286671541631222, 0.051843734458088875]",1.98578097009894,1.98578097009894
Rastrigin,2,2026,test,208,"[-0.1261721160262823, -0.5058060325682163]",7.823975272268495,7.823975272268495
Rastrigin,2,2026,test,209,"[0.6264507956802845, 0.07725834660232067]",10.838906979561669,10.838906979561669
Rastrigin,2,2026,test,210,"[0.29443751834332943, -0.340536754578352]",6.3773036814290265,6.3773036814290265
Rastrigin,2,2026,test,211,"[-0.7947314605116844, 0.7718329634517431]",28.358789562115632,28.358789562115632
Rastrigin,2,2026,test,212,"[-0.5374282281845808, -0.1001288890838623]",8.632863664112058,8.632863664112058
Rastrigin,2,2026,test,213,"[0.037218209356069565, 0.5433612484484911]",8.369434370836792,8.369434370836792
Rastrigin,2,2026,test,214,"[0.8856270592659712, -0.812315009534359]",30.891979686929204,30.891979686929204
Rastrigin,2,2026,test,215,"[-0.38543230295181274, 0.3643848095089197]",8.620598592104667,8.620598592104667
Rastrigin,2,2026,test,216,"[-0.33787308819592, -0.38860034570097923]",8.136753283413874,8.136753283413874
Rastrigin,2,2026,test,217,"[0.8376024514436722, 0.9443510230630636]",32.25790521764873,32.25790521764873
Rastrigin,2,2026,test,218,"[0.23953680880367756, -0.7076819129288197]",14.881115749611238,14.881115749611238
Rastrigin,2,2026,test,219,"[-0.7392814345657825, 0.154557628557086]",13.848424921279285,13.848424921279285
Rastrigin,2,2026,test,220,"[-0.9986407998949289, -0.9829981997609138]",36.35827191962129,36.35827191962129
Rastrigin,2,2026,test,221,"[0.4988580271601677, 0.4106211606413126]",12.374059701281979,12.374059701281979
Rastrigin,2,2026,test,222,"[0.5802381876856089, -0.17950718104839325]",10.15206341942142,10.15206341942142
Rastrigin,2,2026,test,223,"[-0.08047067746520042, 0.7473085094243288]",14.043099981996116,14.043099981996116
Rastrigin,2,2026,test,224,"[-0.1103504616767168, -0.9318408016115427]",17.628470907896496,17.628470907896496
Rastrigin,2,2026,test,225,"[0.6100488305091858, 0.48520926013588905]",17.065770070516486,17.065770070516486
Rastrigin,2,2026,test,226,"[0.4651410896331072, -0.2221215832978487]",7.866444894071268,7.866444894071268
Rastrigin,2,2026,test,227,"[-0.964854720979929, 0.6656383983790874]",27.867900074232708,27.867900074232708
Rastrigin,2,2026,test,228,"[-0.7105689141899347, -0.4622128363698721]",19.38515591497538,19.38515591497538
Rastrigin,2,2026,test,229,"[0.2107561007142067, 0.8941673263907433]",17.601535094149575,17.601535094149575
Rastrigin,2,2026,test,230,"[0.8702893946319818, -0.6250381004065275]",25.566670730195362,25.566670730195362
Rastrigin,2,2026,test,231,"[-0.3704918436706066, 0.19814763963222504]",5.461214762106639,5.461214762106639
Rastrigin,2,2026,test,232,"[-0.4142744895070791, -0.04899314232170582]",5.306077408749598,5.306077408749598
Rastrigin,2,2026,test,233,"[0.9145221747457981, 0.6179410479962826]",28.39242456605341,28.39242456605341
Rastrigin,2,2026,test,234,"[0.004416799172759056, -0.854907700791955]",16.176196868018867,16.176196868018867
Rastrigin,2,2026,test,235,"[-0.5046797469258308, 0.2827230580151081]",9.727248548018702,9.727248548018702
Rastrigin,2,2026,test,236,"[-0.7649813424795866, -0.579412130638957]",23.616777081589124,23.616777081589124
Rastrigin,2,2026,test,237,"[0.26474128291010857, 0.02709820866584778]",2.273953896420444,2.273953896420444
Rastrigin,2,2026,test,238,"[0.6600532662123442, -0.2578993942588568]",13.11103053261316,13.11103053261316
Rastrigin,2,2026,test,239,"[-0.15982846915721893, 0.8153993561863899]",16.553668240104955,16.553668240104955
Rastrigin,2,2026,test,240,"[-0.2130560427904129, -0.3614370618015528]",5.469052667118781,5.469052667118781
Rastrigin,2,2026,test,241,"[0.7132732700556517, 0.8056116886436939]",26.933545496597105,26.933545496597105
Rastrigin,2,2026,test,242,"[0.3658183924853802, -0.5423398036509752]",12.599155517607436,12.599155517607436
Rastrigin,2,2026,test,243,"[-0.8660508822649717, 0.09542053565382957]",16.35094497283432,16.35094497283432
Rastrigin,2,2026,test,244,"[-0.6223584786057472, -0.7669931259006262]",23.684720090844387,23.684720090844387
Rastrigin,2,2026,test,245,"[0.12208784185349941, 0.3393876329064369]",4.062283365363175,4.062283365363175
Rastrigin,2,2026,test,246,"[0.9550544954836369, -0.0704385619610548]",17.964195064043416,17.964195064043416
Rastrigin,2,2026,test,247,"[-0.45479912124574184, 0.5027456283569336]",13.445861252178995,13.445861252178995
Rastrigin,2,2026,test,248,"[-0.25282086059451103, -0.7441547680646181]",15.018180274365434,15.018180274365434
Rastrigin,2,2026,test,249,"[0.7526108417659998, 0.17278097197413445]",15.124245100483574,15.124245100483574
Rastrigin,2,2026,test,250,"[0.17023176699876785, -0.4094394985586405]",6.098469919972473,6.098469919972473
Rastrigin,2,2026,test,251,"[-0.6700370106846094, 0.9781906642019749]",30.999351718902098,30.999351718902098
Rastrigin,2,2026,test,252,"[-0.9116351343691349, -0.1498780082911253]",18.625446510174083,18.625446510174083
Rastrigin,2,2026,test,253,"[0.4119138140231371, 0.7066319733858109]",17.066411231432625,17.066411231432625
Rastrigin,2,2026,test,254,"[0.508979469537735, -0.9377372320741415]",26.366111047285088,26.366111047285088
Rastrigin,2,2026,test,255,"[-0.009273411706089973, 0.38556282967329025]",4.571155293136487,4.571155293136487
Rastrigin,2,777,context,0,"[0.9035074319690466, 0.48639251105487347]",25.039711401399323,25.039711401399323
Rastrigin,2,777,context,1,"[-0.08133293688297272, -0.5443541742861271]",8.52100559420712,8.52100559420712
Rastrigin,2,777,context,2,"[-0.9270840585231781, 0.6257022731006145]",26.37192254406558,26.37192254406558
Rastrigin,2,777,context,3,"[0.12028682790696621, -0.3435204941779375]",4.188063086459039,4.188063086459039
Rastrigin,2,777,context,4,"[0.4692286476492882, 0.7666981723159552]",19.67972993196383,19.67972993196383
Rastrigin,2,777,context,5,"[-0.5449391026049852, -0.20154806599020958]",9.881128524926696,9.881128524926696
Rastrigin,2,777,context,6,"[-0.4454114604741335, 0.09735744073987007]",6.1836445971916305,6.1836445971916305
Rastrigin,2,777,context,7,"[0.5062257722020149, -0.9343658331781626]",26.224607989650735,26.224607989650735
Rastrigin,2,777,context,8,"[0.7480960283428431, 0.5957409106194973]",23.524042437425685,23.524042437425685
Rastrigin,2,777,context,9,"[-0.29732178524136543, -0.43500580079853535]",8.369723666391751,8.369723666391751
Rastrigin,2,777,context,10,"[-0.7093826867640018, 0.2662396412342787]",14.408215533630326,14.408215533630326
Rastrigin,2,777,context,11,"[0.27350460924208164, -0.7029831595718861]",15.315745899186327,15.315745899186327
Rastrigin,2,777,test,0,"[-0.0036702360957860947, 0.3127134460955858]",3.0883896708721785,3.0883896708721785
Rastrigin,2,777,test,1,"[0.652334650978446, -0.8427435662597418]",27.37433238714422,27.37433238714422
Rastrigin,2,777,test,2,"[0.006478447467088699, 0.9244848601520061]",17.5476892387595,17.5476892387595
Rastrigin,2,777,test,3,"[-0.6548994407057762, -0.41835009679198265]",16.836487790581696,16.836487790581696
Rastrigin,2,777,test,4,"[-0.7875872291624546, 0.7015227191150188]",26.280334728826418,26.280334728826418
Rastrigin,2,777,test,5,"[0.4358023405075073, -0.20369016751646996]",6.949041528890719,6.949041528890719
Rastrigin,2,777,test,6,"[0.7842909712344408, 0.05932671017944813]",14.82067318367374,14.82067318367374
Rastrigin,2,777,test,7,"[-0.4327490348368883, -0.5332640912383795]",13.49634350568374,13.49634350568374
Rastrigin,2,777,test,8,"[-0.3105484712868929, 0.8501807395368814]",19.875076968558268,19.875076968558268
Rastrigin,2,777,test,9,"[0.9123529065400362, -0.36753119342029095]",20.135434709711717,20.135434709711717
Rastrigin,2,777,test,10,"[0.3079834431409836, 0.3945850618183613]",7.683540870143148,7.683540870143148
Rastrigin,2,777,test,11,"[-0.9095449335873127, -0.8855047859251499]",33.35134399928509,33.35134399928509
Rastrigin,2,777,test,12,"[-0.5270960107445717, 0.22751538828015327]",9.419875347824032,9.419875347824032
Rastrigin,2,777,test,13,"[0.1284206248819828, -0.7404406704008579]",14.2934277874521,14.2934277874521
Rastrigin,2,777,test,14,"[0.5301490779966116, 0.5257648173719645]",15.79917701900111,15.79917701900111
Rastrigin,2,777,test,15,"[-0.1317171212285757, -0.004569185897707939]",0.5728639947451768,0.5728639947451768
Rastrigin,2,777,test,16,"[-0.19312760792672634, 0.5991684161126614]",11.236556083523347,11.236556083523347
Rastrigin,2,777,test,17,"[0.5917835589498281, -0.12037552520632744]",9.93828866253716,9.93828866253716
Rastrigin,2,777,test,18,"[0.18812308087944984, 0.14755146391689777]",1.8728861400482586,1.8728861400482586
Rastrigin,2,777,test,19,"[-0.5865360870957375, -0.6346145328134298]",19.862668031754957,19.862668031754957
Rastrigin,2,777,test,20,"[-0.9692243821918964, 0.4803482759743929]",23.230886645287615,23.230886645287615
Rastrigin,2,777,test,21,"[0.36744652688503265, -0.9894397910684347]",24.151704313370516,24.151704313370516
Rastrigin,2,777,test,22,"[0.9737403858453035, 0.7748860083520412]",33.04079257946749,33.04079257946749
Rastrigin,2,777,test,23,"[-0.37220595963299274, -0.25752414390444756]",6.434466135277724,6.434466135277724
Rastrigin,2,777,test,24,"[-0.49219304509460926, 0.06560641899704933]",7.156338339716477,7.156338339716477
Rastrigin,2,777,test,25,"[0.8439894933253527, -0.5916806943714619]",24.247803548768182,24.247803548768182
Rastrigin,2,777,test,26,"[0.49744075536727905, 0.6735440585762262]",18.369095623619366,18.369095623619366
Rastrigin,2,777,test,27,"[-0.8489937819540501, -0.17136514000594616]",17.512568519384992,17.512568519384992
Rastrigin,2,777,test,28,"[-0.7165453657507896, 0.950448403134942]",31.384252846350712,31.384252846350712
Rastrigin,2,777,test,29,"[0.06787749007344246, -0.45659458450973034]",6.387909051951432,6.387909051951432
Rastrigin,2,777,test,30,"[0.7117861714214087, 0.3123531974852085]",16.26191639960819,16.26191639960819
Rastrigin,2,777,test,31,"[-0.06336124800145626, -0.7823118455708027]",14.449496136420944,14.449496136420944
Rastrigin,2,777,test,32,"[-0.10269549861550331, 0.8795970510691404]",17.39685162887875,17.39685162887875
Rastrigin,2,777,test,33,"[0.7354383170604706, -0.40085902251303196]",17.46086034135578,17.46086034135578
Rastrigin,2,777,test,34,"[0.10574880428612232, 0.3654128611087799]",4.468900500017707,4.468900500017707
Rastrigin,2,777,test,35,"[-0.7387345749884844, -0.8524211272597313]",28.416960995924207,28.416960995924207
Rastrigin,2,777,test,36,"[-0.8247924949973822, 0.010593801736831665]",15.46003126869094,15.46003126869094
Rastrigin,2,777,test,37,"[0.4576792027801275, -0.5196181163191795]",13.956510672197481,13.956510672197481
Rastrigin,2,777,test,38,"[0.822227705270052, 0.7424422334879637]",28.733603162661797,28.733603162661797
Rastrigin,2,777,test,39,"[-0.4548709914088249, -0.22514762915670872]",7.878681730155144,7.878681730155144
Rastrigin,2,777,test,40,"[-0.33292878419160843, 0.408291419968009]",8.555144793693751,8.555144793693751
Rastrigin,2,777,test,41,"[0.9500311054289341, -0.9344214517623186]",34.68213839770364,34.68213839770364
Rastrigin,2,777,test,42,"[0.3296322878450155, 0.8286627754569054]",17.999067899053365,17.999067899053365
Rastrigin,2,777,test,43,"[-0.9469780381768942, -0.32642804086208344]",22.411489106085707,22.411489106085707
Rastrigin,2,777,test,44,"[-0.6106726694852114, 0.5434385761618614]",18.13621378243918,18.13621378243918
