problem,dim,seed,method,step,best_y,selected_y,known_optimum_y,normalized_regret,raw_pool_hash,proposal_hash
Ackley,2,101,Local-Rank-No-Reliability,2,2.4625074016528186,2.4625074016528186,4.440892098500626e-16,0.3221407331283473,73bc9f70ab3d2cc407add9fbbb5e21b61bc3cd21152579713357b4ec2027ec62,5b9f2ad66d59156e673977396347e94ebe01b0219aca7fd561821055d32b5490
Ackley,2,101,Local-Rank-No-Reliability,3,2.4625074016528186,2.7436031037695376,4.440892098500626e-16,0.3221407331283473,3ac7034a8d1d991501bf97634e8a145aec693e01db1d03f7d63c22a8ccc0cd7b,6fab83ef1a4d08709556d79a2588ef917fc60f43a4159b5ec10f640845610474
Ackley,2,101,Local-Rank-No-Reliability,4,2.4625074016528186,4.5357661158411595,4.440892098500626e-16,0.3221407331283473,06d209ba3f737f1c3ae0d14fea4a7c7a8b7cb186aaa2a59fd7780a60f8c6336b,e0a9ccdf9699d9cf85afd86f2f248d7801214564eea7819e237e81b0fcfcd6a3
Ackley,2,101,Local-Rank-No-Reliability,5,2.4625074016528186,4.532878437894425,4.440892098500626e-16,0.3221407331283473,7deab476cad3dfe3ba10429c9f44d130dae2a5903c9038d4aad143288889ff48,b89d898966e5556eb19045b6f065cc8bd0dd1b65b160733452bbc186d30883be
Ackley,2,101,Local-Rank+Reliability,0,7.644197546020068,,4.440892098500626e-16,1.0,,
Ackley,2,101,Local-Rank+Reliability,1,6.070685707067639,6.070685707067639,4.440892098500626e-16,0.794156047187494,a7649adf807a9ef5469cecabf5e29526a583d3a8277ecf9b450e64c53a0cf318,2ef93f4e4147460e5cf35c176316c5204e1796e5a78b67bda86cd37fce6b3136
Ackley,2,101,Local-Rank+Reliability,2,2.4625074016528186,2.4625074016528186,4.440892098500626e-16,0.3221407331283473,73bc9f70ab3d2cc407add9fbbb5e21b61bc3cd21152579713357b4ec2027ec62,5b9f2ad66d59156e673977396347e94ebe01b0219aca7fd561821055d32b5490
Ackley,2,101,Local-Rank+Reliability,3,2.4625074016528186,2.7436031037695376,4.440892098500626e-16,0.3221407331283473,3ac7034a8d1d991501bf97634e8a145aec693e01db1d03f7d63c22a8ccc0cd7b,6fab83ef1a4d08709556d79a2588ef917fc60f43a4159b5ec10f640845610474
Ackley,2,101,Local-Rank+Reliability,4,2.4625074016528186,4.5357661158411595,4.440892098500626e-16,0.3221407331283473,06d209ba3f737f1c3ae0d14fea4a7c7a8b7cb186aaa2a59fd7780a60f8c6336b,e0a9ccdf9699d9cf85afd86f2f248d7801214564eea7819e237e81b0fcfcd6a3
Ackley,2,101,Local-Rank+Reliability,5,2.4625074016528186,4.532878437894425,4.440892098500626e-16,0.3221407331283473,7deab476cad3dfe3ba10429c9f44d130dae2a5903c9038d4aad143288889ff48,b89d898966e5556eb19045b6f065cc8bd0dd1b65b160733452bbc186d30883be
