problem,dim,seed,scenario,policy,step,region_index,region_type,source_task_id,posterior_mean,posterior_std,lower_bound,upper_bound,probability_positive,global_compatibility_trust,coverage,status,true_gain,true_useful,region_candidate_index,region_candidate_y,target_top1_y,decision_mode,selected_region_index
Rastrigin,2,101,mixed,arise,0,4,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,5,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,-0.8626076800960618,0.0,4,27.389136643042978,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,6,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,7,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,-0.8626076800960618,0.0,4,27.389136643042978,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,8,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,-4.646202627980511,0.0,3,31.172731590927427,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,9,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,-4.646202627980511,0.0,3,31.172731590927427,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,10,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,-20.59310822152143,0.0,10,47.119637184468345,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,11,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,12,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,14,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,0.0,0.0,0,26.526528962946916,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,0,15,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.1892857142856981,0.0,uncertain,5.397121826178314,1.0,7,21.129407136768602,26.526528962946916,probe,14.0
Rastrigin,2,101,mixed,arise,1,0,matching,matching::matching_0,-0.0023065230515756175,0.9987064959822181,-1.0010130190337936,0.9963999729306424,0.49907863946846187,0.18518518518517085,0.2760700948003448,uncertain,-12.286155651771047,0.0,1,39.42405453580663,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,1,matching,matching::matching_0,-0.0030505627456321586,0.9977362786057273,-1.0007868413513594,0.9946857158600951,0.49878024224614986,0.18518518518517085,0.48290721057167485,uncertain,0.0,0.0,0,27.137898884035586,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,2,matching,matching::matching_0,-0.0020089071739529574,0.999018920859629,-1.0010278280335818,0.997010013685676,0.4991977754852917,0.18518518518517085,0.2094225797184717,uncertain,-12.217130540040664,0.0,7,39.35502942407625,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,3,matching,matching::matching_1,-0.003348178623254929,0.9972723970849705,-1.0006205757082254,0.9939242184617155,0.4986606191951815,0.18518518518517085,0.5817293881068658,uncertain,-12.286155651771047,0.0,1,39.42405453580663,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,4,matching,matching::matching_1,-0.004166622286717091,0.9957727456008939,-0.999939367887611,0.9916061233141769,0.49833070652571765,0.18518518518517085,0.9008905486929044,uncertain,-1.4811534574019838,0.0,3,28.61905234143757,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,5,random,random::struct_matched_random,-0.0027529468680095154,0.9981568219223559,-1.0009097687903654,0.9954038750543464,0.49889970645407816,0.18518518518517085,0.39327779373743177,uncertain,-12.286155651771047,0.0,1,39.42405453580663,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,6,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.18518518518517085,0.0,uncertain,-22.174168773627308,0.0,13,49.312067657662894,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,7,random,random::struct_matched_random,-0.003348178623254907,0.9972723970849704,-1.0006205757082254,0.9939242184617155,0.4986606191951815,0.18518518518517085,0.5817293881068658,uncertain,-1.4811534574019838,0.0,3,28.61905234143757,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,8,random,random::struct_matched_random,-0.0023809270209813535,0.9986216395929746,-1.001002566613956,0.9962407125719932,0.4990488373998126,0.18518518518517085,0.2941683424303361,uncertain,-10.659585346684906,0.0,2,37.79748423072049,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,9,random,random::struct_matched_random,-0.002232119082169963,0.9987886516481638,-1.0010207707303338,0.9965565325659939,0.49910843406755645,0.18518518518517085,0.2585463947141626,uncertain,-10.659585346684906,0.0,2,37.79748423072049,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,10,wrong,wrong::wrong_0,-0.0016368873269245884,0.9993487462676214,-1.000985633594546,0.9977118589406968,0.49934655116804444,0.18518518518517085,0.13904050560183856,uncertain,-4.60429170763658,0.0,5,31.742190591672166,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,11,wrong,wrong::wrong_0,-0.003124966715037931,0.9976243734471746,-1.0007493401622125,0.9944994067321367,0.4987503519942727,0.18518518518517085,0.5067509336397586,uncertain,-12.286155651771047,0.0,1,39.42405453580663,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,12,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.18518518518517085,0.0,uncertain,-12.286155651771047,0.0,1,39.42405453580663,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.18518518518517085,0.0,uncertain,0.0,0.0,0,27.137898884035586,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,14,wrong,wrong::wrong_1,-0.004241026256122937,0.9956200892342303,-0.9998611154903532,0.9913790629781074,0.49830063737410046,0.18518518518517085,0.933352484918127,uncertain,-1.4811534574019838,0.0,3,28.61905234143757,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,1,15,wrong,wrong::wrong_1,-0.0020833111433585664,0.9989448634536271,-1.0010281745969856,0.9968615523102685,0.4991680018324832,0.18518518518517085,0.2252226371732261,uncertain,0.0,0.0,0,27.137898884035586,27.137898884035586,target,
Rastrigin,2,101,mixed,arise,2,0,matching,matching::matching_0,0.009630878476322283,0.9911040428567313,-0.981473164380409,1.0007349213330536,0.5038765901352293,0.05785714285713775,0.34528871014076423,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,1,matching,matching::matching_0,-0.018069745734846192,0.9856582754234354,-1.0037280211582815,0.9675885296885892,0.4926867333500314,0.05785714285713775,1.392114334961218,uncertain,13.621976513942457,1.0,9,46.377067549980964,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,2,matching,matching::matching_0,-0.019453606501757283,0.9827115555756047,-1.002165162077362,0.9632579490738474,0.49210311587019384,0.05785714285713775,0.8068227520827349,uncertain,25.7079781541215,1.0,2,34.29106590980192,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,3,matching,matching::matching_1,0.01190728890240067,0.9848085047103522,-0.9729012158079515,0.9967157936127529,0.5048234811388821,0.05785714285713775,0.7620654984199942,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,4,matching,matching::matching_1,0.013568390000152837,0.9788649854393271,-0.9652965954391742,0.99243337543948,0.5055297014335912,0.05785714285713775,1.207756391841425,uncertain,15.339163239496266,1.0,20,44.659880824427155,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,5,random,random::struct_matched_random,0.017109344747149063,0.9769510105966175,-0.9598416658494684,0.9940603553437666,0.5069863197249975,0.05785714285713775,0.4299195633438667,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,6,random,random::struct_matched_random,-0.016512168694602595,0.9854178544042484,-1.001930023098851,0.9689056857096459,0.4933154306595779,0.05785714285713775,0.09831944843435794,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,7,random,random::struct_matched_random,0.010122189584065416,0.9875688301972393,-0.9774466406131739,0.9976910197813047,0.5040889288608502,0.05785714285713775,0.7942401608733123,uncertain,13.621976513942457,1.0,9,46.377067549980964,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,8,random,random::struct_matched_random,0.007753365714372952,0.9931482261434906,-0.9853948604291177,1.0009015918578636,0.503114453510647,0.05785714285713775,0.3943694340706693,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,9,random,random::struct_matched_random,0.010615841579103715,0.9899772306699083,-0.9793613890908046,1.000593072249012,0.5042779033220195,0.05785714285713775,0.3102556736569951,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,10,wrong,wrong::wrong_0,-0.017206439965353527,0.9863849996058691,-1.0035914395712227,0.9691785596405156,0.49304122803166084,0.05785714285713775,0.5690318873886814,uncertain,19.604753983323306,1.0,5,40.394290080600115,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,11,wrong,wrong::wrong_0,0.006829231278235518,0.9923399026212414,-0.9855106713430059,0.9991691338994769,0.5027454782245427,0.05785714285713775,0.7399597816719333,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,12,wrong,wrong::wrong_0,-0.021421191820025127,0.9753332457720795,-0.9967544375921046,0.9539120539520544,0.491238756437583,0.05785714285713775,0.1654696926170641,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.05785714285713775,0.0,uncertain,0.0,0.0,0,59.99904406392342,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,14,wrong,wrong::wrong_1,0.0063355792831970665,0.9896413321560132,-0.9833057528728162,0.9959769114392103,0.5025539688976798,0.05785714285713775,1.4428468830795746,uncertain,22.69239582361849,1.0,18,37.30664824030493,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,2,15,wrong,wrong::wrong_1,-0.024008768241209507,0.973057560548329,-0.9970663287895385,0.9490487923071196,0.4901576829610344,0.05785714285713775,0.9907497845446711,uncertain,13.621976513942457,1.0,9,46.377067549980964,59.99904406392342,target,
Rastrigin,2,101,mixed,arise,3,0,matching,matching::matching_0,0.005344885034224828,0.9741026340445337,-0.9687577490103089,0.9794475190787585,0.5021889787072101,0.1279077540106865,0.32802427463372597,uncertain,29.535902698714104,1.0,4,14.358795508186871,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,1,matching,matching::matching_0,-0.021998407419076355,0.9647193313204045,-0.9867177387394809,0.9427209239013282,0.4909037436687847,0.1279077540106865,1.564105860384947,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,2,matching,matching::matching_0,-0.020870846319225856,0.9790979723978555,-0.9999688187170813,0.9582271260786296,0.49149662981459896,0.1279077540106865,1.0250280091927606,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,3,matching,matching::matching_1,0.005420213061464715,0.9438390731141044,-0.9384188600526397,0.9492592861755691,0.5022910052521734,0.1279077540106865,0.7239622234989944,uncertain,29.535902698714104,1.0,4,14.358795508186871,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,4,matching,matching::matching_1,0.009648417796760775,0.9664955420836667,-0.956847124286906,0.9761439598804275,0.5039825303874871,0.1279077540106865,1.286409077851192,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,5,random,random::struct_matched_random,0.012712792092268046,0.9612084937523223,-0.9484957016600543,0.9739212858445904,0.5052761939223904,0.1279077540106865,0.4084235851766733,uncertain,30.937969524403744,1.0,6,12.956728682497232,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,6,random,random::struct_matched_random,-0.018626730558917382,0.9783463672359435,-0.9969730977948609,0.9597196366770261,0.49240499918650876,0.1279077540106865,0.09340347601264004,uncertain,30.937969524403744,1.0,6,12.956728682497232,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,7,random,random::struct_matched_random,0.007327288992673792,0.9815355436427586,-0.9742082546500849,0.9888628326354324,0.5029781277393641,0.1279077540106865,0.8694376615914966,uncertain,4.167213839693709,1.0,2,39.72748436720727,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,8,random,random::struct_matched_random,0.0030488934922116985,0.971698451922352,-0.9686495584301403,0.9747473454145638,0.5012517571930419,0.1279077540106865,0.37465096236713585,uncertain,-0.4313636451763685,0.0,5,44.326061852077345,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,9,random,random::struct_matched_random,0.006634026275755961,0.9757950987432281,-0.9691610724674722,0.982429125018984,0.5027122222547685,0.1279077540106865,0.29474288997414533,uncertain,4.167213839693709,1.0,2,39.72748436720727,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,10,wrong,wrong::wrong_0,-0.01607341922675544,0.9862306879521462,-1.0023041071789016,0.9701572687253908,0.4934983947111328,0.1279077540106865,0.9338580867566791,uncertain,21.18777123833339,1.0,10,22.706926968567586,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,11,wrong,wrong::wrong_0,0.0002259840817200968,0.9475961586101981,-0.9473701745284779,0.9478221426919182,0.5000951403224064,0.1279077540106865,0.7029617925883367,uncertain,4.167213839693709,1.0,2,39.72748436720727,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,12,wrong,wrong::wrong_0,-0.02416440721156844,0.9632776555679239,-0.9874420627794923,0.9391132483563555,0.48999333922038574,0.1279077540106865,0.15719620798621087,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.1279077540106865,0.0,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,14,wrong,wrong::wrong_1,0.0011152856252471348,0.9629330582323127,-0.9618177726070656,0.9640483438575598,0.5004620617054879,0.1279077540106865,1.4973922723355357,uncertain,30.937969524403744,1.0,6,12.956728682497232,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,3,15,wrong,wrong::wrong_1,-0.025991349936076606,0.9661331192056423,-0.9921244691417189,0.9401417692695656,0.4892687688773244,0.1279077540106865,1.2172823901177823,uncertain,0.0,0.0,0,43.894698206900976,43.894698206900976,probe,4.0
Rastrigin,2,101,mixed,arise,4,0,matching,matching::matching_0,0.02060668780181232,0.9707203681568485,-0.9501136803550362,0.9913270559586608,0.5084682076260837,0.08888888888888302,0.5058201307095662,uncertain,-19.99311694355565,0.0,6,47.67356264739409,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,1,matching,matching::matching_0,-0.1012681755107047,0.8534153269752822,-0.9546835024859869,0.7521471514645776,0.4527714760781691,0.08888888888888302,1.4859005673656995,uncertain,-16.75536272711831,0.0,8,44.435808430956754,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,2,matching,matching::matching_0,0.017493264147882936,0.9562466809848089,-0.938753416836926,0.9737399451326918,0.5072977126054931,0.08888888888888302,1.8114669276070092,uncertain,19.635187744673534,1.0,1,8.04525795916491,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,3,matching,matching::matching_1,0.0023878807771441565,0.9448461228546369,-0.9424582420774927,0.947234003631781,0.501008233579451,0.08888888888888302,0.8673102197644355,uncertain,-18.93318017609576,0.0,5,46.613625879934204,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,4,matching,matching::matching_1,0.04367932662499666,0.9474230848659418,-0.9037437582409452,0.9911024114909385,0.5183860403886166,0.08888888888888302,2.1884775926457913,uncertain,8.188273177926959,1.0,3,19.492172525911485,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,5,random,random::struct_matched_random,0.045660781022116306,0.9433846903356564,-0.8977239093135401,0.9890454713577728,0.5193016766890922,0.08888888888888302,0.7812801996552714,uncertain,6.922721523308937,1.0,7,20.757724180529507,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,6,random,random::struct_matched_random,0.03464191746708166,0.932776749789723,-0.8981348323226414,0.9674186672568047,0.5148127076184235,0.08888888888888302,0.4208217825337547,uncertain,0.0,0.0,0,27.680445703838444,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,7,random,random::struct_matched_random,-0.007551722986766592,0.9784373865779071,-0.9859891095646737,0.9708856635911406,0.49692093564708556,0.08888888888888302,1.0055118859523127,uncertain,-18.93318017609576,0.0,5,46.613625879934204,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,8,random,random::struct_matched_random,-0.006637704325489437,0.9707475034790802,-0.9773852078045697,0.9641097991535907,0.4972721637129016,0.08888888888888302,0.41222407354208557,uncertain,0.0,0.0,0,27.680445703838444,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,9,random,random::struct_matched_random,0.016299111805562632,0.9746937227077742,-0.9583946109022116,0.9909928345133369,0.5066709178929285,0.08888888888888302,0.4190462510772766,uncertain,6.922721523308937,1.0,7,20.757724180529507,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,10,wrong,wrong::wrong_0,0.0038531449024444553,0.9803926492850844,-0.9765395043826399,0.9842457941875289,0.501567921238369,0.08888888888888302,1.3939161160586038,uncertain,19.635187744673534,1.0,1,8.04525795916491,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,11,wrong,wrong::wrong_0,0.0015575178126128603,0.9486706380093446,-0.9471131201967318,0.9502281558219574,0.5006549790874633,0.08888888888888302,0.8772362826773914,uncertain,6.922721523308937,1.0,7,20.757724180529507,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,12,wrong,wrong::wrong_0,-0.03770881721654208,0.9611539063913237,-0.9988627236078658,0.9234450891747816,0.48435236741643806,0.08888888888888302,0.14933639758690032,uncertain,0.0,0.0,0,27.680445703838444,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.08888888888888302,0.0,uncertain,0.0,0.0,0,27.680445703838444,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,14,wrong,wrong::wrong_1,0.0035999943842443816,0.9635443799886358,-0.9599443856043914,0.9671443743728803,0.5014905246271744,0.08888888888888302,1.9786846811261132,uncertain,0.0,0.0,0,27.680445703838444,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,4,15,wrong,wrong::wrong_1,-0.00918319635928476,0.9630278231342747,-0.9722110194935595,0.9538446267749899,0.4961958422301021,0.08888888888888302,1.7381476587187588,uncertain,19.635187744673534,1.0,1,8.04525795916491,27.680445703838444,target,
Rastrigin,2,101,mixed,arise,5,0,matching,matching::matching_0,0.03857274276924399,0.9578511526176188,-0.9192784098483748,0.9964238953868627,0.5160610965322183,0.0781376518218575,0.9634363347457627,uncertain,0.0,0.0,0,60.27859730713202,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,1,matching,matching::matching_0,-0.10277304255206114,0.8571369350101096,-0.9599099775621707,0.7543638924580485,0.452280108292077,0.0781376518218575,1.598405309178397,uncertain,0.0,0.0,0,60.27859730713202,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,2,matching,matching::matching_0,0.01536820725603554,0.9575009751948677,-0.9421327679388322,0.9728691824509031,0.5064028806012176,0.0781376518218575,2.3026229693335245,uncertain,43.110497280118395,1.0,6,17.16810002701362,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,3,matching,matching::matching_1,0.00022427253704605498,0.9458203412909819,-0.9455960687539359,0.946044613828028,0.5000945970313981,0.0781376518218575,1.0824911034903761,uncertain,9.263834079332426,1.0,8,51.01476322779959,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,4,matching,matching::matching_1,0.040061311517374014,0.9483144677098289,-0.9082531561924548,0.9883757792272029,0.5168482071224094,0.0781376518218575,2.7687980393565064,uncertain,43.110497280118395,1.0,6,17.16810002701362,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,5,random,random::struct_matched_random,0.06384328487139714,0.9293566202083979,-0.8655133353370008,0.993199905079795,0.5273842856064838,0.0781376518218575,1.3768039518098247,uncertain,50.372130917776836,1.0,1,9.906466389355181,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,6,random,random::struct_matched_random,0.06255683051114065,0.900559063283729,-0.8380022327725883,0.9631158937948697,0.527690031264107,0.0781376518218575,1.0343684555443837,uncertain,50.372130917776836,1.0,1,9.906466389355181,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,7,random,random::struct_matched_random,0.0004927708313954001,0.9765498208734038,-0.9760570500420084,0.9770425917047992,0.5002013078151749,0.0781376518218575,1.3700596182849754,uncertain,18.936824063484735,1.0,5,41.34177324364728,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,8,random,random::struct_matched_random,-0.0314382702307848,0.9463541789941043,-0.9777924492248892,0.9149159087633195,0.48674941265592153,0.0781376518218575,0.39161286986498123,uncertain,0.0,0.0,0,60.27859730713202,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,9,random,random::struct_matched_random,0.029439257596558285,0.9680333936154293,-0.938594136018871,0.9974726512119876,0.5121305262333938,0.0781376518218575,0.7301824188451593,uncertain,18.936824063484735,1.0,5,41.34177324364728,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,10,wrong,wrong::wrong_0,0.004071924924246125,0.9809342132036852,-0.9768622882794391,0.9850061381279314,0.5016560319007757,0.0781376518218575,1.7174981039931052,uncertain,43.110497280118395,1.0,6,17.16810002701362,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,11,wrong,wrong::wrong_0,0.011951258240784753,0.9455210085610957,-0.9335697503203109,0.9574722668018805,0.5050424424406407,0.0781376518218575,1.3401254021832805,uncertain,18.936824063484735,1.0,5,41.34177324364728,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,12,wrong,wrong::wrong_0,0.02101369806056108,0.8208058338477179,-0.7997921357871568,0.841819531908279,0.5102123262292049,0.0781376518218575,1.1082585463947143,uncertain,50.372130917776836,1.0,1,9.906466389355181,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,13,wrong,wrong::wrong_1,0.0,1.0,-1.0,1.0,0.5,0.0781376518218575,0.0,uncertain,0.0,0.0,0,60.27859730713202,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,14,wrong,wrong::wrong_1,0.006618051084179938,0.9638963737761532,-0.9572783226919733,0.9705144248603331,0.5027390907565428,0.0781376518218575,2.6269495277937374,uncertain,50.372130917776836,1.0,1,9.906466389355181,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,5,15,wrong,wrong::wrong_1,-0.02158696233778813,0.9578541255493883,-0.9794410878871764,0.9362671632116002,0.4910098805279046,0.0781376518218575,1.9833287561045676,uncertain,39.63262541437628,1.0,11,20.64597189275574,60.27859730713202,target,
Rastrigin,2,101,mixed,arise,6,0,matching,matching::matching_0,0.05665438851760385,0.953073900011653,-0.8964195114940492,1.009728288529257,0.5237007089747499,0.14552947052946263,0.9152645180084746,uncertain,14.743600635465821,1.0,12,20.23624547232254,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,1,matching,matching::matching_0,-0.0462533759660779,0.8107302048096325,-0.8569835807757105,0.7644768288435546,0.4772520845946925,0.14552947052946263,1.518485043719477,uncertain,7.345579240228716,1.0,1,27.634266867559646,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,2,matching,matching::matching_0,0.032245778395047754,0.9543774350557004,-0.9221316566606527,0.9866232134507481,0.5134765939887064,0.14552947052946263,2.446038215581011,uncertain,0.0,0.0,0,34.97984610778836,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,3,matching,matching::matching_1,-0.006213300711242363,0.9463294534762493,-0.9525427541874917,0.9401161527650069,0.4973806896356195,0.14552947052946263,1.0631266747163168,uncertain,14.743600635465821,1.0,12,20.23624547232254,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,4,matching,matching::matching_1,0.09259346267178638,0.9037413380044217,-0.8111478753326353,0.996334800676208,0.5408025179355973,0.14552947052946263,2.6375399816862966,uncertain,29.088007897284083,1.0,11,5.891838210504279,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,5,random,random::struct_matched_random,0.08512276135356449,0.9224736307684278,-0.8373508694148634,1.0075963921219924,0.536760873635075,0.14552947052946263,1.3079637542193336,uncertain,14.13297420707864,1.0,13,20.846871900709722,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,6,random,random::struct_matched_random,0.06717529215951099,0.9023959069586215,-0.8352206147991105,0.9695711991181325,0.5296702739500934,0.14552947052946263,1.0174101591676243,uncertain,28.393246556347002,1.0,14,6.586599551441358,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,7,random,random::struct_matched_random,0.006238560432826832,0.9766237349806104,-0.9703851745477836,0.9828622954134372,0.5025483802106516,0.14552947052946263,1.4052624690282962,uncertain,14.743600635465821,1.0,12,20.23624547232254,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,8,random,random::struct_matched_random,-0.024659954631190188,0.9474333564634089,-0.9720933110945991,0.9227734018322187,0.48961743559614873,0.14552947052946263,0.37203222637173217,uncertain,0.0,0.0,0,34.97984610778836,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,9,random,random::struct_matched_random,0.04419768752957692,0.9650046982968407,-0.9208070107672637,1.0092023858264176,0.518265365662215,0.14552947052946263,0.6936732979029014,uncertain,14.13297420707864,1.0,13,20.846871900709722,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,10,wrong,wrong::wrong_0,0.012268989179505623,0.9804327465745803,-0.9681637573950748,0.9927017357540859,0.5049921739098728,0.14552947052946263,1.9835335693766158,uncertain,12.770044748788607,1.0,2,22.209801358999755,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,11,wrong,wrong::wrong_0,0.0332335104511188,0.9394970880654949,-0.9062635776143761,0.9727305985166137,0.5141091314950531,0.14552947052946263,1.2731191320741164,uncertain,14.13297420707864,1.0,13,20.846871900709722,34.97984610778836,probe,15.0
Rastrigin,2,101,mixed,arise,6,12,wrong,wrong::wrong_0,7.494431869270457e-05,0.8179403564577367,-0.817865412139044,0.8180153007764294,0.5000365533466157,0.14552947052946263,1.156551450732548,uncertain,14.13297420707864,1.0,13,20.846871900709722,34.97984610778836,probe,15.0
