seed,dimension,relation,control,relation_or_control,shell,panel,method,model_seed,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
11,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Residual,1457997233,0.24150383737320824,0.96012972173589,0.9348333638527742,0.8989911417322834,0.6923076923076923,0.004007011027475437,-2.518895672740393,0.9609375,128,calibrated,oracle_rank,[0.7640759469878292],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,10cf3eec1bac46304d8f668ed267a514adf5e41366953e73dfbf6ab234f1cd64,-0.4696884454365664,False
11,2,output_affine,none,output_affine,0.35,test,Oracle-Value+Residual,1457997233,0.0485670143189061,0.9938218478921298,0.9674510162973814,0.9422982283464567,0.9230769230769231,0.0,-3.7351408383612874,1.0,128,calibrated,oracle_value,[0.7754269479362926],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,10cf3eec1bac46304d8f668ed267a514adf5e41366953e73dfbf6ab234f1cd64,-0.6626252684908686,False
11,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Value+Residual,1457997233,0.10774802044909465,0.9755301749088254,0.9620433528657756,0.9290108267716536,0.7692307692307693,0.0008889656006714041,-3.327492165892461,0.984375,128,calibrated,oracle_rank|oracle_value,"[0.3419744744112153, 0.4650038916398127]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,10cf3eec1bac46304d8f668ed267a514adf5e41366953e73dfbf6ab234f1cd64,-0.6034442623606799,False
11,2,output_affine,none,output_affine,0.7,test,Target-Only,111036368,1.660682452574072,0.9662742401108233,0.8923960813037906,0.8647883858267716,0.6923076923076923,0.0,0.3987926533949412,0.78125,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,c21d42a3f15c8647786a2dac98c4a9eeaac50ad33950698e6d9e144946e15f51,0.0,False
11,2,output_affine,none,output_affine,0.7,test,Geometry-Prior+Residual,111036368,1.0726127154392138,0.9480729491974651,0.9115661051089544,0.8697096456692913,0.5384615384615384,0.002362603537412513,-0.04143906389220829,0.796875,128,calibrated,geometry,[0.6301995600363849],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,c21d42a3f15c8647786a2dac98c4a9eeaac50ad33950698e6d9e144946e15f51,-0.5880697371348582,False
11,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Residual,111036368,1.154184000787164,0.9908258474858354,0.7963800128181652,0.8101624015748031,0.8461538461538461,0.004989452377131978,7.78560968500754,0.3515625,128,calibrated,oracle_rank,[0.7640759469878292],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,c21d42a3f15c8647786a2dac98c4a9eeaac50ad33950698e6d9e144946e15f51,-0.506498451786908,False
11,2,output_affine,none,output_affine,0.7,test,Oracle-Value+Residual,111036368,0.1880692953948585,0.9996119602696422,0.9293169749130196,0.9104330708661418,1.0,0.0,-1.7476361882591243,0.6640625,128,calibrated,oracle_value,[0.7754269479362926],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,c21d42a3f15c8647786a2dac98c4a9eeaac50ad33950698e6d9e144946e15f51,-1.4726131571792136,False
11,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Value+Residual,111036368,0.5498301415233389,0.9917226894980413,0.8409860831349569,0.843996062992126,0.8461538461538461,0.004989452377131978,8.180353473294943,0.328125,128,calibrated,oracle_rank|oracle_value,"[0.3419744744112153, 0.4650038916398127]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,c21d42a3f15c8647786a2dac98c4a9eeaac50ad33950698e6d9e144946e15f51,-1.1108523110507331,False
11,2,output_affine,none,output_affine,1.0,test,Target-Only,240870900,0.6492962882852624,0.938120893417529,0.8544222669840689,0.8377214566929134,0.46153846153846156,0.0,0.30267234087700656,0.90625,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dbe2455fa9bb37f340ee68e79a51249b29298faead1f5b260865c09825ac1ed5,0.0,False
11,2,output_affine,none,output_affine,1.0,test,Geometry-Prior+Residual,240870900,0.4989944484997401,0.8656857791705586,0.857695477018861,0.8304625984251969,0.23076923076923078,0.07695704026053649,0.3042019316053798,0.84375,128,calibrated,geometry,[0.6301995600363849],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dbe2455fa9bb37f340ee68e79a51249b29298faead1f5b260865c09825ac1ed5,-0.1503018397855223,False
11,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Residual,240870900,0.44715101524054085,0.983243839448389,0.908933803332723,0.8759842519685039,0.6923076923076923,0.003402620695571963,5.351447861273659,0.2734375,128,calibrated,oracle_rank,[0.7640759469878292],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dbe2455fa9bb37f340ee68e79a51249b29298faead1f5b260865c09825ac1ed5,-0.20214527304472157,False
11,2,output_affine,none,output_affine,1.0,test,Oracle-Value+Residual,240870900,0.0697072848093764,0.9992974086685192,0.9873821186595861,0.9649360236220472,0.9230769230769231,0.0,-1.6959572148385034,0.84375,128,calibrated,oracle_value,[0.7754269479362926],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dbe2455fa9bb37f340ee68e79a51249b29298faead1f5b260865c09825ac1ed5,-0.579589003475886,False
11,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Value+Residual,240870900,0.20981256529503045,0.9908408062449903,0.9687614447903314,0.9340551181102362,0.7692307692307693,0.003402620695571963,5.248426946598228,0.2578125,128,calibrated,oracle_rank|oracle_value,"[0.3419744744112153, 0.4650038916398127]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,output_affine,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dbe2455fa9bb37f340ee68e79a51249b29298faead1f5b260865c09825ac1ed5,-0.439483722990232,False
11,2,scale_0.7,none,scale_0.7,0.35,test,Target-Only,1155218627,0.6782340842480465,0.9467433535374756,0.8097589727156198,0.8085629921259843,0.6923076923076923,0.0195238191624139,-2.8247416927689626,1.0,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,23e19a9e8c5f1e4a792436e3d029b5480b4a5abffb8036947495b8c64f59f46d,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,d533103c82a78b39d68647e25cc72d19a7bd7746a235e11be3a1d3067d998c30,0.0,False
11,2,scale_0.7,none,scale_0.7,0.35,test,Geometry-Prior+Residual,1155218627,0.7463872172928855,0.8765870433511355,0.7156827961911737,0.7586122047244095,0.46153846153846156,0.03591606825206515,-2.364998303576587,0.7109375,128,calibrated,geometry,[0.10490205773268466],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,23e19a9e8c5f1e4a792436e3d029b5480b4a5abffb8036947495b8c64f59f46d,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,d533103c82a78b39d68647e25cc72d19a7bd7746a235e11be3a1d3067d998c30,0.06815313304483894,True
11,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Residual,1155218627,0.4530501518519441,0.9170937921863213,0.890748031496063,0.8515009842519685,0.6153846153846154,0.0195238191624139,0.5573602803594211,0.2265625,128,calibrated,oracle_rank,[0.128541774485934],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,23e19a9e8c5f1e4a792436e3d029b5480b4a5abffb8036947495b8c64f59f46d,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,d533103c82a78b39d68647e25cc72d19a7bd7746a235e11be3a1d3067d998c30,-0.22518393239610246,False
11,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Value+Residual,1155218627,0.06797937694373558,0.9755301749088254,0.9954907526094122,0.9771161417322834,0.7692307692307693,0.0005571074764421606,-5.120856395943903,0.8828125,128,calibrated,oracle_value,[0.13047050774108113],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,23e19a9e8c5f1e4a792436e3d029b5480b4a5abffb8036947495b8c64f59f46d,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,d533103c82a78b39d68647e25cc72d19a7bd7746a235e11be3a1d3067d998c30,-0.610254707304311,False
11,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Value+Residual,1155218627,0.2093920149650933,0.959846491564873,0.9715310840505401,0.9306102362204725,0.6923076923076923,0.002512365838659238,0.07202624946612102,0.2265625,128,calibrated,oracle_rank|oracle_value,"[0.057150458986343244, 0.07848636322460707]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,23e19a9e8c5f1e4a792436e3d029b5480b4a5abffb8036947495b8c64f59f46d,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,d533103c82a78b39d68647e25cc72d19a7bd7746a235e11be3a1d3067d998c30,-0.46884206928295324,False
11,2,scale_0.7,none,scale_0.7,0.7,test,Target-Only,981510994,0.834120375338031,0.9662742401108233,0.6694687328328145,0.7429872047244095,0.6923076923076923,0.0,-1.7407379635946554,0.984375,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,277cc0f4237d94569a9dbfc121470fcb5206dcfaa74c3cb53e9f7de4399846b3,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,a4554b53ba13361d3a04ff089307e0f7fbcedee6494dc936e73146ab3e4ddb73,0.0,False
11,2,scale_0.7,none,scale_0.7,0.7,test,Geometry-Prior+Residual,981510994,0.9122287174139784,0.8532050582163292,0.6545218366599523,0.7213336614173228,0.23076923076923078,0.12570253424660835,-1.3973977043608403,0.671875,128,calibrated,geometry,[0.10490205773268466],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,277cc0f4237d94569a9dbfc121470fcb5206dcfaa74c3cb53e9f7de4399846b3,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,a4554b53ba13361d3a04ff089307e0f7fbcedee6494dc936e73146ab3e4ddb73,0.07810834207594741,True
11,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Residual,981510994,0.4825963364359961,0.9680650172195604,0.8556010803882073,0.8452263779527559,0.7692307692307693,0.006830757862168043,0.3043904040596694,0.4765625,128,calibrated,oracle_rank,[0.128541774485934],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,277cc0f4237d94569a9dbfc121470fcb5206dcfaa74c3cb53e9f7de4399846b3,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,a4554b53ba13361d3a04ff089307e0f7fbcedee6494dc936e73146ab3e4ddb73,-0.3515240389020349,False
11,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Value+Residual,981510994,0.06553458451600262,0.9995647524624722,0.9894479033144111,0.9653051181102362,1.0,0.0,-4.217324514617033,0.90625,128,calibrated,oracle_value,[0.13047050774108113],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,277cc0f4237d94569a9dbfc121470fcb5206dcfaa74c3cb53e9f7de4399846b3,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,a4554b53ba13361d3a04ff089307e0f7fbcedee6494dc936e73146ab3e4ddb73,-0.7685857908220284,False
11,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Value+Residual,981510994,0.22012184146729005,0.9906280705729972,0.9421122505035706,0.9099409448818898,0.9230769230769231,0.0015166348807614883,-0.29626496116412704,0.4609375,128,calibrated,oracle_rank|oracle_value,"[0.057150458986343244, 0.07848636322460707]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,277cc0f4237d94569a9dbfc121470fcb5206dcfaa74c3cb53e9f7de4399846b3,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,a4554b53ba13361d3a04ff089307e0f7fbcedee6494dc936e73146ab3e4ddb73,-0.6139985338707409,False
11,2,scale_0.7,none,scale_0.7,1.0,test,Target-Only,413663191,1.0525413600407207,0.8617156077618996,0.8539015290239883,0.8196358267716536,0.23076923076923078,0.1620914968873453,-1.3572273353816167,0.90625,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dcd5ee681563308fec9726b6880e98508a602017b1c09f3893df54aed9b0f60f,0.0,False
11,2,scale_0.7,none,scale_0.7,1.0,test,Geometry-Prior+Residual,413663191,0.6652142017257648,0.8664006786959895,0.8598585423915034,0.8299704724409449,0.23076923076923078,0.11926197494112475,-1.6117975248162133,0.8203125,128,calibrated,geometry,[0.10490205773268466],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dcd5ee681563308fec9726b6880e98508a602017b1c09f3893df54aed9b0f60f,-0.3873271583149559,False
11,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Residual,413663191,0.19057165651384456,0.994667973503143,0.8301535890862478,0.8518700787401575,0.9230769230769231,0.004989452377131374,-2.6838078465585564,0.859375,128,calibrated,oracle_rank,[0.128541774485934],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dcd5ee681563308fec9726b6880e98508a602017b1c09f3893df54aed9b0f60f,-0.8619697035268762,False
11,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Value+Residual,413663191,0.08868461507334169,0.9999630507997244,0.984641091375206,0.9593996062992126,1.0,0.0,-3.825169232829565,0.859375,128,calibrated,oracle_value,[0.13047050774108113],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dcd5ee681563308fec9726b6880e98508a602017b1c09f3893df54aed9b0f60f,-0.963856744967379,False
11,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Value+Residual,413663191,0.08692850498562495,0.9980298981966104,0.9220895898187146,0.9110482283464567,1.0,0.004989452377131374,-3.480492967401232,0.8671875,128,calibrated,oracle_rank|oracle_value,"[0.057150458986343244, 0.07848636322460707]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_0.7,6572ffb2010537764add50c55b90ecdff791c4a92fb4faef855b5ec1ff49abcc,565c12d7b0d9827858cc79f49175e28cd3a10c14fc8d245966b1ea6bb7aab1ae,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,19ad2ce9361b568e7d28247e7742516574ba76f67a6157473541cfcd6bdc7cb8,dcd5ee681563308fec9726b6880e98508a602017b1c09f3893df54aed9b0f60f,-0.9656128550550958,False
11,2,scale_1.5,none,scale_1.5,0.35,test,Target-Only,2028675989,1.07594243950267,0.8642860370081394,0.4675940761765244,0.6481299212598425,0.46153846153846156,0.16366165386712073,-1.3289933032970542,1.0,128,target_only,none,[],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_1.5,8d007d9c0f5dd1faec3465069e58a99681892760119c6d2c62bb6f49729bd5e5,9fb7fb499399aaf1a0ee9ec86f3b253debd0bb7a5e629f0c631125fd978c55f6,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,77697e59a56d28c9e4bf37679bee5d5c60f229fe2543d755971a59f1cbbdeb6b,0.0,False
11,2,scale_1.5,none,scale_1.5,0.35,test,Geometry-Prior+Residual,2028675989,0.9155383619403896,0.9207783126024598,0.530757874015748,0.6612942913385826,0.6153846153846154,0.09075435300181686,-1.469640292897778,0.875,128,calibrated,geometry,[0.5524644431718196],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_1.5,8d007d9c0f5dd1faec3465069e58a99681892760119c6d2c62bb6f49729bd5e5,9fb7fb499399aaf1a0ee9ec86f3b253debd0bb7a5e629f0c631125fd978c55f6,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,77697e59a56d28c9e4bf37679bee5d5c60f229fe2543d755971a59f1cbbdeb6b,-0.16040407756228037,False
11,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Residual,2028675989,2.3161775061434087,0.9122193522179083,0.658092611243362,0.735113188976378,0.3076923076923077,0.0444293032680989,-0.12735029861416758,0.6015625,128,calibrated,oracle_rank,[0.5484815139863207],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_1.5,8d007d9c0f5dd1faec3465069e58a99681892760119c6d2c62bb6f49729bd5e5,9fb7fb499399aaf1a0ee9ec86f3b253debd0bb7a5e629f0c631125fd978c55f6,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,77697e59a56d28c9e4bf37679bee5d5c60f229fe2543d755971a59f1cbbdeb6b,1.2402350666407387,True
11,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Value+Residual,2028675989,0.876828008021212,0.9655237943842402,0.7616336293719098,0.7958907480314961,0.6153846153846154,0.0035884495283169983,-1.8394683859902106,0.8359375,128,calibrated,oracle_value,[0.6054475708805208],77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_1.5,8d007d9c0f5dd1faec3465069e58a99681892760119c6d2c62bb6f49729bd5e5,9fb7fb499399aaf1a0ee9ec86f3b253debd0bb7a5e629f0c631125fd978c55f6,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,77697e59a56d28c9e4bf37679bee5d5c60f229fe2543d755971a59f1cbbdeb6b,-0.19911443148145802,False
11,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Value+Residual,2028675989,1.2251914034555698,0.9274029652842414,0.7325981963010437,0.7737450787401575,0.38461538461538464,0.0035884495283169983,-1.1736982916269643,0.71875,128,calibrated,oracle_rank|oracle_value,"[0.13083933534997885, 0.49507155694901656]",77162a3317b3cc419500a9a83f350de1fbb6e974953a87c77096d6e3cf0eb6c0,scale_1.5,8d007d9c0f5dd1faec3465069e58a99681892760119c6d2c62bb6f49729bd5e5,9fb7fb499399aaf1a0ee9ec86f3b253debd0bb7a5e629f0c631125fd978c55f6,5c31872fb5b63ca51804fd284f1b92baf550c90c3147d9a15343637ee8299b81,0af4734d604e41783fc922434b3859418663f183ae2b80093197a60102c0d3f7,77697e59a56d28c9e4bf37679bee5d5c60f229fe2543d755971a59f1cbbdeb6b,0.14924896395289977,True
