seed,relation,control,relation_or_control,condition,shell,method,n_rows,pairwise_accuracy,ndcg_at_top,normalized_top1_regret,standardized_rmse,spearman,precision_at_top,mean_negative_log_likelihood,interval_coverage_95
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,value,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104702043189,0.909237090276506,0.6153846153846154,-2.240166641765505,1.0
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,geometry,1,0.8480561023622047,0.9643660971506758,0.036626036540709,1.336085055220617,0.8507370444973449,0.6153846153846154,-0.658454157657087,0.765625
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,rank,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952724534433,0.8216901666361472,0.6153846153846154,-0.7166885018290452,0.8203125
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,target_only,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,value,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952724803764,0.8216901666361472,0.6153846153846154,-0.7166885018092194,0.8203125
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,1,0.8809055118110236,0.9798999544099604,0.0245117550979694,0.4093207334631911,0.9023129921259844,0.6923076923076923,-1.0239334964906872,0.8984375
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673639234,0.8749027192821827,0.5384615384615384,-0.57779499060564,0.890625
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,target_only,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571674017581,0.8749027192821827,0.5384615384615384,-0.5777949905035262,0.890625
107,identity,none,identity,identity,0.35,dual,1,0.8813976377952756,0.9886137362583464,0.0,0.19217798589825,0.9093458157846548,0.9230769230769232,-2.223608212426213,0.5390625
107,identity,none,identity,identity,0.35,geometry,1,0.8889025590551181,0.925788455292752,0.0672563383995968,0.4303377762498332,0.9274743636696574,0.5384615384615384,-2.503525794676352,1.0
107,identity,none,identity,identity,0.35,rank,1,0.8256643700787402,0.9216286737530256,0.0737386882665379,0.4743732341699736,0.8463308002197398,0.6923076923076923,-1.3590663095542015,0.5625
107,identity,none,identity,identity,0.35,target_only,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104700772413,0.909237090276506,0.6153846153846154,-2.240166641854185,1.0
107,identity,none,identity,identity,0.35,value,1,0.9462352362204725,0.9991032673409228,0.0,0.0463400340752805,0.9705010529207104,1.0,-4.724268508446,1.0
107,identity,none,identity,identity,0.7,dual,1,0.8383366141732284,0.999164398284943,0.0,0.3927254058329558,0.8287001007141549,1.0,2.128909058524554,0.203125
107,identity,none,identity,identity,0.7,geometry,1,0.8480561023622047,0.9643660971506758,0.036626036540709,1.336085055220617,0.8507370444973449,0.6153846153846154,-0.658454157657087,0.765625
107,identity,none,identity,identity,0.7,rank,1,0.7861712598425197,0.9886137362583464,0.0,0.9654786289147892,0.7299201153634866,0.9230769230769232,2.922430779697346,0.2265625
107,identity,none,identity,identity,0.7,target_only,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,identity,none,identity,identity,0.7,value,1,0.9325787401574804,0.9991094987761312,0.0,0.1269515983059526,0.9581921809192454,0.9230769230769232,-3.079358758729463,0.7890625
107,identity,none,identity,identity,1.0,dual,1,0.939222440944882,0.9989550525992192,0.0,0.1591562539854918,0.9698773118476468,1.0,0.3690185595268566,0.46875
107,identity,none,identity,identity,1.0,geometry,1,0.8809055118110236,0.9798999544099604,0.0245117550979694,0.4093207334631911,0.9023129921259844,0.6923076923076923,-1.0239334964906872,0.8984375
107,identity,none,identity,identity,1.0,rank,1,0.8863188976377953,0.9967977032514866,0.0245117550979694,0.3716076452965872,0.9183242537996704,1.0,0.9660148585320344,0.5234375
107,identity,none,identity,identity,1.0,target_only,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,identity,none,identity,identity,1.0,value,1,0.9703494094488188,0.9996954251199166,0.0,0.076610461087827,0.9895680736128912,1.0,-2.531937254363352,0.8359375
107,independent_expert,none,independent_expert,independent_expert,0.35,dual,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104700739003,0.909237090276506,0.6153846153846154,-2.240166641970002,1.0
107,independent_expert,none,independent_expert,independent_expert,0.35,geometry,1,0.8889025590551181,0.925788455292752,0.0672563383995968,0.4303377762498332,0.9274743636696574,0.5384615384615384,-2.503525794676352,1.0
107,independent_expert,none,independent_expert,independent_expert,0.35,rank,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104700772413,0.909237090276506,0.6153846153846154,-2.240166641854185,1.0
107,independent_expert,none,independent_expert,independent_expert,0.35,target_only,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104700772413,0.909237090276506,0.6153846153846154,-2.240166641854185,1.0
107,independent_expert,none,independent_expert,independent_expert,0.35,value,1,0.8735236220472441,0.8908357391483998,0.1218227625589538,0.5022104700772413,0.909237090276506,0.6153846153846154,-2.240166641854185,1.0
107,independent_expert,none,independent_expert,independent_expert,0.7,dual,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952726026269,0.8216901666361472,0.6153846153846154,-0.7166885013247315,0.8203125
107,independent_expert,none,independent_expert,independent_expert,0.7,geometry,1,0.8480561023622047,0.9643660971506758,0.036626036540709,1.336085055220617,0.8507370444973449,0.6153846153846154,-0.658454157657087,0.765625
107,independent_expert,none,independent_expert,independent_expert,0.7,rank,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,independent_expert,none,independent_expert,independent_expert,0.7,target_only,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,independent_expert,none,independent_expert,independent_expert,0.7,value,1,0.8298474409448819,0.8955522138160585,0.2936730669625908,1.4800952725573124,0.8216901666361472,0.6153846153846154,-0.7166885017216815,0.8203125
107,independent_expert,none,independent_expert,independent_expert,1.0,dual,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571674344868,0.8749027192821827,0.5384615384615384,-0.5777949903926891,0.890625
107,independent_expert,none,independent_expert,independent_expert,1.0,geometry,1,0.8809055118110236,0.9798999544099604,0.0245117550979694,0.4093207334631911,0.9023129921259844,0.6923076923076923,-1.0239334964906872,0.8984375
107,independent_expert,none,independent_expert,independent_expert,1.0,rank,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,independent_expert,none,independent_expert,independent_expert,1.0,target_only,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,independent_expert,none,independent_expert,independent_expert,1.0,value,1,0.8511318897637795,0.9171709035952632,0.1061725030776504,0.6449571673929967,0.8749027192821827,0.5384615384615384,-0.5777949905098305,0.890625
107,output_affine,none,output_affine,output_affine,0.35,dual,1,0.8813976377952756,0.9886137362583464,0.0,0.1921779858982502,0.9093458157846548,0.9230769230769232,-1.307317480552081,0.5390625
107,output_affine,none,output_affine,output_affine,0.35,geometry,1,0.8889025590551181,0.925788455292752,0.0672563383995975,0.4303377762498344,0.9274743636696574,0.5384615384615384,-1.5872350628021947,1.0
107,output_affine,none,output_affine,output_affine,0.35,rank,1,0.8256643700787402,0.9216286737530256,0.0737386882665374,0.4743732341699737,0.8463308002197398,0.6923076923076923,-0.4427755776800591,0.5625
107,output_affine,none,output_affine,output_affine,0.35,target_only,1,0.8735236220472441,0.8908357391483998,0.121822762558953,0.5022104700772415,0.909237090276506,0.6153846153846154,-1.3238759099800292,1.0
107,output_affine,none,output_affine,output_affine,0.35,value,1,0.9462352362204725,0.9991032673409228,0.0,0.0463400340752812,0.9705010529207104,1.0,-3.8079777765718377,1.0
107,output_affine,none,output_affine,output_affine,0.7,dual,1,0.8383366141732284,0.999164398284943,0.0,0.392725405832955,0.8287001007141549,1.0,3.0451997903986685,0.203125
107,output_affine,none,output_affine,output_affine,0.7,geometry,1,0.8480561023622047,0.9643660971506758,0.0366260365407091,1.336085055220617,0.8507370444973449,0.6153846153846154,0.2578365742170663,0.765625
107,output_affine,none,output_affine,output_affine,0.7,rank,1,0.7861712598425197,0.9886137362583464,0.0,0.9654786289147892,0.7299201153634866,0.9230769230769232,3.8387215115714817,0.2265625
107,output_affine,none,output_affine,output_affine,0.7,target_only,1,0.8298474409448819,0.8955522138160585,0.2936730669625909,1.480095272557312,0.8216901666361472,0.6153846153846154,0.1996022301524724,0.8203125
107,output_affine,none,output_affine,output_affine,0.7,value,1,0.9325787401574804,0.9991094987761312,0.0,0.1269515983059524,0.9581921809192454,0.9230769230769232,-2.163068026855318,0.7890625
107,output_affine,none,output_affine,output_affine,1.0,dual,1,0.939222440944882,0.9989550525992192,0.0,0.1591562539854917,0.9698773118476468,1.0,1.2853092914009756,0.46875
107,output_affine,none,output_affine,output_affine,1.0,geometry,1,0.8809055118110236,0.9798999544099604,0.0245117550979693,0.4093207334631913,0.9023129921259844,0.6923076923076923,-0.1076427646165315,0.8984375
107,output_affine,none,output_affine,output_affine,1.0,rank,1,0.8863188976377953,0.9967977032514866,0.0245117550979693,0.3716076452965871,0.9183242537996704,1.0,1.8823055904061776,0.5234375
107,output_affine,none,output_affine,output_affine,1.0,target_only,1,0.8511318897637795,0.9171709035952632,0.1061725030776505,0.6449571673929966,0.8749027192821827,0.5384615384615384,0.3384957413643241,0.890625
107,output_affine,none,output_affine,output_affine,1.0,value,1,0.9703494094488188,0.9996954251199166,0.0,0.0766104610878272,0.9895680736128912,1.0,-1.6156465224891985,0.8359375
107,reversal,none,reversal,reversal,0.35,dual,1,0.8735236220472441,0.8311978988066407,0.0048426399364392,0.5022104700772413,0.909237090276506,0.3076923076923077,-2.240166641854185,1.0
107,reversal,none,reversal,reversal,0.35,geometry,1,0.8735236220472441,0.8311978988066407,0.0048426399364392,0.5022104700772413,0.909237090276506,0.3076923076923077,-2.240166641854185,1.0
107,reversal,none,reversal,reversal,0.35,rank,1,0.8735236220472441,0.8311978988066407,0.0048426399364392,0.5022104700772413,0.909237090276506,0.3076923076923077,-2.240166641854185,1.0
107,reversal,none,reversal,reversal,0.35,target_only,1,0.8735236220472441,0.8311978988066407,0.0048426399364392,0.5022104700772413,0.909237090276506,0.3076923076923077,-2.240166641854185,1.0
107,reversal,none,reversal,reversal,0.35,value,1,0.8735236220472441,0.8311978988066407,0.0048426399364392,0.5022104700772413,0.909237090276506,0.3076923076923077,-2.240166641854185,1.0
107,reversal,none,reversal,reversal,0.7,dual,1,0.8298474409448819,0.92407557641978,0.0014344190066322,1.4800952725573124,0.8216901666361472,0.4615384615384615,-0.7166885017216815,0.8203125
107,reversal,none,reversal,reversal,0.7,geometry,1,0.8298474409448819,0.92407557641978,0.0014344190066322,1.4800952725573124,0.8216901666361472,0.4615384615384615,-0.7166885017216815,0.8203125
107,reversal,none,reversal,reversal,0.7,rank,1,0.8298474409448819,0.92407557641978,0.0014344190066322,1.4800952725573124,0.8216901666361472,0.4615384615384615,-0.7166885017216815,0.8203125
107,reversal,none,reversal,reversal,0.7,target_only,1,0.8298474409448819,0.92407557641978,0.0014344190066322,1.4800952725573124,0.8216901666361472,0.4615384615384615,-0.7166885017216815,0.8203125
107,reversal,none,reversal,reversal,0.7,value,1,0.8298474409448819,0.92407557641978,0.0014344190066322,1.4800952725573124,0.8216901666361472,0.4615384615384615,-0.7166885017216815,0.8203125
107,reversal,none,reversal,reversal,1.0,dual,1,0.8511318897637795,0.7707070404300586,0.0021947192556278,0.6449571673929967,0.8749027192821827,0.0769230769230769,-0.5777949905098305,0.890625
107,reversal,none,reversal,reversal,1.0,geometry,1,0.8511318897637795,0.7707070404300586,0.0021947192556278,0.6449571673929967,0.8749027192821827,0.0769230769230769,-0.5777949905098305,0.890625
107,reversal,none,reversal,reversal,1.0,rank,1,0.8511318897637795,0.7707070404300586,0.0021947192556278,0.6449571673929967,0.8749027192821827,0.0769230769230769,-0.5777949905098305,0.890625
107,reversal,none,reversal,reversal,1.0,target_only,1,0.8511318897637795,0.7707070404300586,0.0021947192556278,0.6449571673929967,0.8749027192821827,0.0769230769230769,-0.5777949905098305,0.890625
107,reversal,none,reversal,reversal,1.0,value,1,0.8511318897637795,0.7707070404300586,0.0021947192556278,0.6449571673929967,0.8749027192821827,0.0769230769230769,-0.5777949905098305,0.890625
107,rotate_45,none,rotate_45,rotate_45,0.35,dual,1,0.8973917322834646,0.9790176106632402,0.0031117389538287,0.1979555965424022,0.919005218824391,0.7692307692307693,1.095528584058684,0.28125
107,rotate_45,none,rotate_45,rotate_45,0.35,geometry,1,0.8492864173228346,0.8787260653270328,0.0988241577378516,0.55356977130782,0.8797038088262222,0.3076923076923077,-0.3211634472376448,0.4921875
107,rotate_45,none,rotate_45,rotate_45,0.35,rank,1,0.8177903543307087,0.9360538878493088,0.0254002571996126,0.4225517517769606,0.8193725965940303,0.4615384615384615,3.303571921268266,0.234375
107,rotate_45,none,rotate_45,rotate_45,0.35,target_only,1,0.8645423228346457,0.8666843223888624,0.0988241577378516,0.529344826904373,0.8929683208203627,0.3076923076923077,-2.2569383459127925,0.953125
107,rotate_45,none,rotate_45,rotate_45,0.35,value,1,0.968996062992126,0.9968059446905742,0.0031117389538287,0.0535096912339437,0.9884808185314043,1.0,-4.638248840189621,0.96875
107,rotate_45,none,rotate_45,rotate_45,0.7,dual,1,0.7944143700787402,0.99792411429004,0.0082710191754793,0.1712476726173477,0.7400315876213147,1.0,-1.412936622203533,0.515625
107,rotate_45,none,rotate_45,rotate_45,0.7,geometry,1,0.7752214566929134,0.9450824193340556,0.0,0.6778897549258655,0.7606722669840689,0.5384615384615384,-0.3791888998321421,0.6484375
107,rotate_45,none,rotate_45,rotate_45,0.7,rank,1,0.7241633858267716,0.997654113477604,0.0082710191754793,0.3266337282421472,0.6272660684856253,1.0,-0.6941401391034746,0.5546875
107,rotate_45,none,rotate_45,rotate_45,0.7,target_only,1,0.7133366141732284,0.9507964720281616,0.0,0.7579830403829269,0.6251087255081487,0.5384615384615384,-1.6583934041354298,1.0
107,rotate_45,none,rotate_45,rotate_45,0.7,value,1,0.8916092519685039,0.9996334003193094,0.0,0.0938980942271304,0.9184730360739792,1.0,-3.546960585025893,0.875
107,rotate_45,none,rotate_45,rotate_45,1.0,dual,1,0.9582923228346456,0.9993144443370332,0.0,0.3468274744378053,0.9860888573521333,1.0,40.13098298152072,0.265625
107,rotate_45,none,rotate_45,rotate_45,1.0,geometry,1,0.7642716535433071,0.9550653883656725,0.0,0.9079435085668944,0.727493819813221,0.6153846153846154,12.410386006508148,0.3203125
107,rotate_45,none,rotate_45,rotate_45,1.0,rank,1,0.8683562992125984,0.9992503784200858,0.0,0.7484780342349979,0.8959725782823659,1.0,47.10902073211112,0.28125
107,rotate_45,none,rotate_45,rotate_45,1.0,target_only,1,0.6022391732283464,0.9478093426189508,0.0057066877537978,1.207227536089121,0.3083569859000183,0.5384615384615384,2.534286700314552,0.5
107,rotate_45,none,rotate_45,rotate_45,1.0,value,1,0.9817913385826772,0.9995597030326936,0.0,0.1162079714974934,0.996887017029848,1.0,4.672807094121183,0.4375
107,roughness,none,roughness,roughness,0.35,dual,1,0.436392716535433,0.9752665241935888,0.0,1.859162640454705,-0.0944366874198864,0.7692307692307693,44.85671253326748,0.328125
107,roughness,none,roughness,roughness,0.35,geometry,1,0.4282726377952756,0.8906630796657056,0.0,1.950762240793922,-0.1086625618018677,0.4615384615384615,22.233973336514048,0.359375
107,roughness,none,roughness,roughness,0.35,rank,1,0.4445127952755905,0.8008895838708988,0.3012920671468135,1.94075261253778,-0.0973150521882439,0.6923076923076923,39.95143465891058,0.3203125
107,roughness,none,roughness,roughness,0.35,target_only,1,0.4277805118110236,0.7612423732815083,0.0,1.967759583435108,-0.1215837300860648,0.3846153846153846,7.430894236720134,0.46875
107,roughness,none,roughness,roughness,0.35,value,1,0.4299950787401574,0.9404800333179292,0.0,1.8150323811360245,-0.1040846456692913,0.5384615384615384,43.412302498403896,0.328125
107,roughness,none,roughness,roughness,0.7,dual,1,0.6576033464566929,0.7427766868320624,0.1347185500959317,1.3042915520962506,0.4547644662149789,0.1538461538461538,23.31433056133907,0.15625
107,roughness,none,roughness,roughness,0.7,geometry,1,0.6529281496062992,0.5914211340330889,0.2166204187918344,1.480076736789801,0.4505413385826772,0.0,12.182958480307224,0.2265625
107,roughness,none,roughness,roughness,0.7,rank,1,0.656373031496063,0.7200836497930769,0.1347185500959317,1.318734997266616,0.4500206006225965,0.0769230769230769,20.5134123046589,0.1953125
107,roughness,none,roughness,roughness,0.7,target_only,1,0.640625,0.501162649928757,0.3212609292281438,1.3379116619952791,0.4228506683757553,0.0769230769230769,3.790004807679932,0.453125
107,roughness,none,roughness,roughness,0.7,value,1,0.6526820866141733,0.5873082534859175,0.5172482928519447,1.3109311757380442,0.4471937374107306,0.1538461538461538,22.93322357217246,0.125
107,roughness,none,roughness,roughness,1.0,dual,1,0.7164124015748031,0.7217829915980926,0.5022995574539534,0.7553560091470916,0.6107741256180187,0.3846153846153846,9.190005599060663,0.4140625
107,roughness,none,roughness,roughness,1.0,geometry,1,0.702755905511811,0.7117168306321662,0.5299468453438164,0.8779706977432242,0.583632805347006,0.3846153846153846,5.036263954641933,0.4453125
107,roughness,none,roughness,roughness,1.0,rank,1,0.7041092519685039,0.6926023977691739,0.5022995574539534,0.7953274688753754,0.5886627906976745,0.3846153846153846,8.494885034609485,0.4140625
107,roughness,none,roughness,roughness,1.0,target_only,1,0.6790108267716536,0.5663609776007489,0.5022995574539534,1.0599898906588392,0.5158739241897089,0.3846153846153846,2.070195459539625,0.5625
107,roughness,none,roughness,roughness,1.0,value,1,0.7201033464566929,0.7362836246441912,0.0010211439887911,0.7707469046295841,0.6217382347555392,0.3846153846153846,9.018411802263396,0.421875
107,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,1,0.9800688976377953,0.9979562377129652,0.0,0.0807596370477295,0.995616645303058,0.9230769230769232,-4.616166085833137,0.8125
107,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,1,0.952878937007874,0.9659170077311192,0.005950581803106,0.1303936837193045,0.9851675517304525,0.5384615384615384,-3.426137761559404,1.0
107,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,1,0.953125,0.9758286965995744,0.0,0.2028661170957199,0.9823750228895808,0.7692307692307693,-3.653335309458374,0.8046875
107,scale_0.7,none,scale_0.7,scale_0.7,0.35,target_only,1,0.9570620078740156,0.970926160079686,0.0087513998121809,0.108328520589401,0.9880859732649698,0.6153846153846154,-3.190917894224289,1.0
107,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,1,0.9910187007874016,0.9991032673409228,0.0,0.0177598736176171,0.998981413660502,1.0,-5.674969489148884,1.0
107,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,1,0.9296259842519684,0.9964387653296564,0.0,0.1850537648836174,0.9643723676982237,0.8461538461538461,-1.1292093449021814,0.4453125
107,scale_0.7,none,scale_0.7,scale_0.7,0.7,geometry,1,0.7453248031496063,0.9210620459740596,0.1433257714662851,0.8172437212739403,0.6793741988646768,0.5384615384615384,-1.75590874797589,0.9296875
107,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,1,0.8651574803149606,0.9826304674330452,0.0,0.4455198731053758,0.8714807269730819,0.6153846153846154,-0.361840936292446,0.453125
107,scale_0.7,none,scale_0.7,scale_0.7,0.7,target_only,1,0.7522145669291339,0.9190689859337094,0.1433257714662851,0.689567219827439,0.6927073796008056,0.5384615384615384,-1.962811137903282,1.0
107,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,1,0.9570620078740156,0.99764226525896,0.0,0.057991238080019,0.9850187694561434,0.8461538461538461,-4.423248078118826,0.921875
107,scale_0.7,none,scale_0.7,scale_0.7,1.0,dual,1,0.8795521653543307,0.9977606903749232,0.0,0.1113432693607601,0.9012600714154916,0.8461538461538461,-3.3793671471639,0.8671875
107,scale_0.7,none,scale_0.7,scale_0.7,1.0,geometry,1,0.7859251968503937,0.9504397325422936,0.0,0.5767058391936274,0.797387154367332,0.5384615384615384,-1.994420663135985,0.96875
107,scale_0.7,none,scale_0.7,scale_0.7,1.0,rank,1,0.8021653543307087,0.9967862348603704,0.0,0.2724399592468352,0.7562030763596409,0.8461538461538461,-2.466286764113491,0.84375
107,scale_0.7,none,scale_0.7,scale_0.7,1.0,target_only,1,0.8507627952755905,0.919543040935236,0.212889424996208,0.9145923100460184,0.8745650979674052,0.5384615384615384,-1.5313802651156836,1.0
107,scale_0.7,none,scale_0.7,scale_0.7,1.0,value,1,0.9542322834645668,0.9978300947470355,0.0,0.0768397970328913,0.9828270921076724,0.8461538461538461,-3.935230201112797,0.9609375
107,scale_1.5,none,scale_1.5,scale_1.5,0.35,dual,1,0.8654035433070866,0.9891226913946848,0.026066755496234,0.439474299413929,0.8897580571323932,0.9230769230769232,-1.775433322995141,0.7265625
107,scale_1.5,none,scale_1.5,scale_1.5,0.35,geometry,1,0.6547736220472441,0.9140499106436896,0.1237074671943507,1.114161549465059,0.5003376213147775,0.6923076923076923,-1.551306006846065,1.0
107,scale_1.5,none,scale_1.5,scale_1.5,0.35,rank,1,0.796628937007874,0.9541102790289469,0.1072861032499303,1.1263352903547317,0.7866633858267715,0.8461538461538461,-1.1827050620966162,0.7734375
107,scale_1.5,none,scale_1.5,scale_1.5,0.35,target_only,1,0.6280757874015748,0.815747543089931,0.4233421615810758,1.2396021678460232,0.4387646493316242,0.5384615384615384,-1.4077592486394743,1.0
107,scale_1.5,none,scale_1.5,scale_1.5,0.35,value,1,0.8678641732283464,0.9891226913946848,0.026066755496234,0.3777660815119816,0.8939811847646951,0.9230769230769232,-2.088643808044006,0.7421875
107,scale_1.5,none,scale_1.5,scale_1.5,0.7,dual,1,0.8769685039370079,0.9889429097080878,0.0,0.4485908025384568,0.9139122871268998,0.9230769230769232,2.443289166900634,0.3203125
107,scale_1.5,none,scale_1.5,scale_1.5,0.7,geometry,1,0.9315944881889764,0.984961006943088,0.0248112092109106,0.2382233830501734,0.9688358359274858,0.9230769230769232,-1.1370494384261485,1.0
107,scale_1.5,none,scale_1.5,scale_1.5,0.7,rank,1,0.8131151574803149,0.9630769213406182,0.0,0.9115938342888504,0.8208489745467862,0.7692307692307693,0.531149658441929,0.53125
107,scale_1.5,none,scale_1.5,scale_1.5,0.7,target_only,1,0.8467027559055118,0.8366601270196883,0.168178096696891,0.470564665968433,0.8822445522798023,0.3846153846153846,-0.6532830474703486,1.0
107,scale_1.5,none,scale_1.5,scale_1.5,0.7,value,1,0.8828740157480315,0.9897729349332032,0.0,0.4149306483546151,0.9190853323567112,0.9230769230769232,2.3771126949572228,0.3125
107,scale_1.5,none,scale_1.5,scale_1.5,1.0,dual,1,0.7620570866141733,0.7662889009207017,0.1586742557586176,0.9805231809298304,0.7461659952389673,0.3076923076923077,24.30463032225828,0.265625
107,scale_1.5,none,scale_1.5,scale_1.5,1.0,geometry,1,0.9124015748031497,0.9879584514505778,0.0286578700715861,0.2838746845397435,0.9444984892876764,0.9230769230769232,-0.6487219400568188,1.0
107,scale_1.5,none,scale_1.5,scale_1.5,1.0,rank,1,0.6995570866141733,0.6025496453749085,0.3217670734195265,1.0935758908541535,0.6246165995238967,0.0,2.746973874846243,0.4296875
107,scale_1.5,none,scale_1.5,scale_1.5,1.0,target_only,1,0.828617125984252,0.8235256731020429,0.1432029892059884,0.720857038515531,0.8566482787035341,0.2307692307692307,0.0803716790718169,0.9453125
107,scale_1.5,none,scale_1.5,scale_1.5,1.0,value,1,0.764886811023622,0.7768502469439016,0.1586742557586176,0.9688817437242064,0.751945614356345,0.2307692307692307,27.257606335211868,0.2421875
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,dual,1,0.8051181102362205,0.7709135239116249,0.2121238132747259,1.1180718573855022,0.8140107123237502,0.0769230769230769,-1.501354028091553,0.8671875
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,geometry,1,0.84498031496063,0.9044039727318164,0.0762742467654936,0.554256862231198,0.8814319721662699,0.4615384615384615,-2.096741634473025,0.84375
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,rank,1,0.8259104330708661,0.83227964027272,0.0762742467654936,0.7708465021024866,0.8470632668009521,0.2307692307692307,-1.9078736406014636,1.0
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,target_only,1,0.8224655511811023,0.8335763707341415,0.0762742467654936,0.6900938443985635,0.8515210126350485,0.2307692307692307,-1.9725986074660944,1.0
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,value,1,0.8051181102362205,0.7709135239116249,0.2121238132747259,1.118071857334739,0.8140107123237502,0.0769230769230769,-1.5013540281464794,0.8671875
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,1,0.7988435039370079,0.7161614716537664,0.6410124533147437,2.234019816344877,0.8006260300311299,0.0,0.8449203567621715,0.609375
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,geometry,1,0.8118848425196851,0.938695475899812,0.0022592501709307,1.4861943323193123,0.8099535341512543,0.5384615384615384,0.1562769279447163,0.4765625
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,rank,1,0.7860482283464567,0.7709135239116249,0.4731282179487303,1.8936276222956283,0.7760426203991942,0.0769230769230769,-0.1777131009269548,0.65625
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,target_only,1,0.7892470472440944,0.7975867495842054,0.4731282179487303,1.770324650741648,0.7854502380516388,0.1538461538461538,-0.392585583289898,0.734375
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,value,1,0.7988435039370079,0.7161614716537664,0.6410124533147437,2.234019816267121,0.8006260300311299,0.0,0.8449203566097335,0.609375
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,1,0.7450787401574803,0.7962414796883367,0.0752997582722009,1.2035682507071113,0.6754429133858267,0.3846153846153846,1.4326130223429017,0.71875
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,1,0.7775590551181102,0.9491622785971384,0.0,0.7138616667571421,0.7272763687969236,0.5384615384615384,0.7401691995131882,0.609375
131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,1,0.7287155511811023,0.7051212343699689,0.3000749595804774,1.0493467662592004,0.6474260666544589,0.0,0.6654120830414725,0.7421875
