problem,dim,seed,method,initial_best_y,final_best_y,known_optimum_y,final_normalized_regret,auc_normalized_regret,total_improvement,trace_points
GMM,5,101,Target-Only,-0.13573747028536348,-0.28464691677050613,-1.0000051084774053,0.8277044749741577,18.880079087332028,0.14890944648514265,21
GMM,5,101,Geometry-Only,-0.13573747028536348,-0.28464691677050613,-1.0000051084774053,0.8277044749741577,17.91861467436673,0.14890944648514265,21
GMM,5,101,Local-Rank-No-Reliability,-0.13573747028536348,-0.28464691677050613,-1.0000051084774053,0.8277044749741577,17.91861467436673,0.14890944648514265,21
GMM,5,101,Local-Rank+Reliability,-0.13573747028536348,-0.28464691677050613,-1.0000051084774053,0.8277044749741577,17.91861467436673,0.14890944648514265,21
GMM,5,2026,Target-Only,-0.001039508181756879,-0.001039508181756879,-1.0000051084774053,1.0,20.0,0.0,21
GMM,5,2026,Geometry-Only,-0.001039508181756879,-0.15493721427508053,-1.0000051084774053,0.8459429373265938,18.924301915474214,0.15389770609332365,21
GMM,5,2026,Local-Rank-No-Reliability,-0.001039508181756879,-0.06026660372613143,-1.0000051084774053,0.9407115765279145,19.38377848974151,0.059227095544374546,21
GMM,5,2026,Local-Rank+Reliability,-0.001039508181756879,-0.06026660372613143,-1.0000051084774053,0.9407115765279145,19.38377848974151,0.059227095544374546,21
GMM,5,777,Target-Only,-0.004589046040649432,-0.0714068150739329,-1.0000051084774053,0.9328745320125587,19.89931179801884,0.06681776903328347,21
GMM,5,777,Geometry-Only,-0.004589046040649432,-0.1397881094206854,-1.0000051084774053,0.8641783386043905,17.969771541246786,0.13519906338003596,21
GMM,5,777,Local-Rank-No-Reliability,-0.004589046040649432,-0.1397881094206854,-1.0000051084774053,0.8641783386043905,17.969771541246786,0.13519906338003596,21
GMM,5,777,Local-Rank+Reliability,-0.004589046040649432,-0.1397881094206854,-1.0000051084774053,0.8641783386043905,17.969771541246786,0.13519906338003596,21
GMM,5,999,Target-Only,-0.00029393690763455753,-0.00979445618850628,-1.0000051084774053,0.9904967359062781,19.861922922435642,0.009500519280871722,21
GMM,5,999,Geometry-Only,-0.00029393690763455753,-0.5042378415792669,-1.0000051084774053,0.49591049994937303,12.279953125367076,0.5039439046716323,21
GMM,5,999,Local-Rank-No-Reliability,-0.00029393690763455753,-0.5042378415792669,-1.0000051084774053,0.49591049994937303,12.279953125367076,0.5039439046716323,21
GMM,5,999,Local-Rank+Reliability,-0.00029393690763455753,-0.5042378415792669,-1.0000051084774053,0.49591049994937303,12.279953125367076,0.5039439046716323,21
GMM,5,1234,Target-Only,-0.003730505253722019,-0.02010417188043105,-1.0000051084774053,0.9835651068754255,19.778128942818242,0.016373666626709034,21
GMM,5,1234,Geometry-Only,-0.003730505253722019,-0.38614135345232176,-1.0000051084774053,0.6161591924945005,15.6559920526484,0.3824108481985997,21
GMM,5,1234,Local-Rank-No-Reliability,-0.003730505253722019,-0.20981131781736548,-1.0000051084774053,0.7931485838374078,17.246138182256516,0.20608081256364347,21
GMM,5,1234,Local-Rank+Reliability,-0.003730505253722019,-0.20981131781736548,-1.0000051084774053,0.7931485838374078,17.246138182256516,0.20608081256364347,21
GMM,5,5678,Target-Only,-0.0006449063329358549,-0.019219856417937137,-1.0000051084774053,0.9814131580934059,19.699012507466637,0.018574950085001284,21
