problem,dim,seed,n_init,target_only_r2,match_partial_corr,match_delta_r2,rand_partial_corr,rand_delta_r2,wrong_partial_corr,wrong_delta_r2,method,top1_true_y,top1_regret_pool,top1_improvement,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle,top3_mean_regret_pool
Ackley,2,2026,6,2.2392310954799655e-05,0.46833278398470557,0.21933068512398324,-0.012874464651321658,0.0001657481284913498,0.07580799626264055,0.005746723612052751,Random-Region,10.006566741760654,9.367202325823545,0.0,0.0,0.0,800,8.840027741745066
Ackley,2,2026,6,2.2392310954799655e-05,0.46833278398470557,0.21933068512398324,-0.012874464651321658,0.0001657481284913498,0.07580799626264055,0.005746723612052751,Wrong-Source,10.560932592818748,9.921568176881639,0.0,0.0,0.0,518,9.826760889363982
Ackley,2,2026,6,2.2392310954799655e-05,0.46833278398470557,0.21933068512398324,-0.012874464651321658,0.0001657481284913498,0.07580799626264055,0.005746723612052751,Oracle-Target-Region,5.506146402353767,4.866781986416658,3.547950729096364,0.0,1.0,384,5.480267093422132
Ackley,2,2026,6,2.2392310954799655e-05,0.46833278398470557,0.21933068512398324,-0.012874464651321658,0.0001657481284913498,0.07580799626264055,0.005746723612052751,Hard-Filter,10.759842810702008,10.120478394764898,0.0,0.0,0.0,255,9.365662594560394
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Target-Only,2.160147987481143,2.034771201663812,2.8482144605821342,1.0,1.0,41,2.1103351993831003
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Source-Region,4.2306880664395905,4.10531128062226,0.7776743816236866,0.0,1.0,72,4.143113579943277
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Random-Region,6.257403869482349,6.132027083665019,0.0,0.0,0.0,201,6.320216327209925
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Wrong-Source,7.782441709460366,7.657064923643036,0.0,0.0,0.0,239,7.586384974402618
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Oracle-Target-Region,2.2000876615675016,2.0747108757501707,2.8082747864957756,1.0,1.0,8,1.9808318557368714
Ackley,2,777,6,0.6478868224453944,0.2236259862913034,0.017608680623146022,-0.14799537551081055,0.007712205058985733,0.1560900247343702,0.00857891919798004,Hard-Filter,2.160147987481143,2.034771201663812,2.8482144605821342,1.0,1.0,41,2.1103351993831003
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Target-Only,11.342873276982973,9.637393625852964,0.0,0.0,0.0,34,9.736010061241105
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Source-Region,1.7054796511300094,0.0,2.6540447725807073,1.0,1.0,0,1.7300815190580283
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Random-Region,5.545084190104031,3.839604538974022,0.0,0.0,0.0,101,3.5947332947493185
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Wrong-Source,9.386626953082907,7.6811473019528975,0.0,0.0,0.0,148,8.326428350304692
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Oracle-Target-Region,1.7054796511300094,0.0,2.6540447725807073,1.0,1.0,0,0.8297641528977096
Ackley,2,999,6,0.0926378868258656,0.6265759951697125,0.3562280770134998,-0.07406953760013611,0.004978057495274024,-0.17824010439787344,0.028826472244991463,Hard-Filter,7.743580180751293,6.038100529621284,0.0,0.0,0.0,7,4.935308402018265
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Target-Only,-7.923878687619123e-14,0.22915155007626323,0.0,0.0,0.0,637,0.22915155007470436
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Source-Region,-0.00015933546046790654,0.22899221461587457,0.0,0.0,0.0,652,0.22909797867951556
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Random-Region,-5.956833971309485e-11,0.22915155001677412,0.0,0.0,0.0,479,0.22915113623323155
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Wrong-Source,-1.4364137309396268e-17,0.22915155007634244,0.0,0.0,0.0,252,0.22912656001246876
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Oracle-Target-Region,-0.11071409047550694,0.11843745960083553,0.10801559367393776,1.0,1.0,229,0.13080529840210592
GMM,5,42,12,4.5425854313219105e-05,0.07831983662366665,0.006088570954444372,-0.016782886897879382,0.0002362394383136346,0.001220847039685734,0.0,Hard-Filter,-4.438319928380335e-15,0.22915155007633803,0.0,0.0,0.0,756,0.22915155007634094
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Target-Only,-1.3109268808651536e-05,0.3097990932543562,0.0,0.0,0.0,779,0.3039061060252994
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Source-Region,-1.9789513901863742e-11,0.3098122025033753,0.0,0.0,0.0,577,0.3063799402659941
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Random-Region,-0.009989328229856135,0.29982287429330867,0.00984866208689447,1.0,1.0,675,0.306287956317532
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Wrong-Source,-0.007526260877808395,0.30228594164535644,0.007385594734846731,0.0,1.0,314,0.3048674706957011
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Oracle-Target-Region,-0.01755674090217061,0.2922554616209942,0.017416074759208946,1.0,1.0,301,0.29821510450593247
GMM,5,101,12,0.0,0.08891436780883746,0.007905764802845217,-0.007652090434112566,5.855448801195262e-05,0.23697035032239466,0.05615494693191847,Hard-Filter,-0.0006311973324655858,0.30918100519069924,0.000490531189503921,0.0,0.0,220,0.3095980454965134
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Target-Only,-1.0527765412184121e-14,0.23700569523420148,0.0,0.0,0.0,130,0.23686855259408213
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Source-Region,-8.54023802959839e-06,0.2369971549961824,0.0,0.0,0.0,97,0.23669662418779525
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Random-Region,-0.0019511520290042147,0.23505454320520777,0.0019220394523409472,0.0,1.0,208,0.236355278585699
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Wrong-Source,-0.01140211395515357,0.22560358127905844,0.011373001378490302,1.0,1.0,47,0.23319514312276673
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Oracle-Target-Region,-0.21523362481485808,0.021772070419353917,0.2152045122381948,1.0,1.0,15,0.1509844164636257
GMM,5,2026,12,0.0,0.13531699297164618,0.018310688586888557,-0.017698554150657485,0.0003132388190236757,0.07673351897309649,0.005888032933994425,Hard-Filter,-0.0004114279203692418,0.23659426731384275,0.00038231534370597426,0.0,0.0,398,0.2368546371720591
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Target-Only,-4.603343878359216e-10,0.2706868123759907,0.0,0.0,0.0,17,0.2224580427752386
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Source-Region,-0.0004962471980111896,0.2701905656383139,0.0,0.0,0.0,168,0.2652624279755547
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Random-Region,-0.015317511124003843,0.2553693017123212,0.009562881681371071,1.0,1.0,3,0.2555735266538889
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Wrong-Source,-0.0005401754212259639,0.2701466374150991,0.0,0.0,0.0,4,0.27046618980360937
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Oracle-Target-Region,-0.14468604276102043,0.12600077007530464,0.13893141331838765,1.0,1.0,1,0.11568803950026135
GMM,5,777,12,0.018083165552146507,0.02843906258903408,0.0,0.09079646732958765,0.0,-0.012910937134181467,0.0,Hard-Filter,-2.669619046152053e-07,0.2706865458744204,0.0,0.0,0.0,313,0.25745905357010457
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Target-Only,-3.4861940812019655e-06,0.29025471719362594,0.0,0.0,0.0,125,0.2902515072480504
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Source-Region,-1.2438119961912212e-07,0.2902580790065075,0.0,0.0,0.0,175,0.29025803557816726
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Random-Region,-3.373176142211494e-05,0.290224471626285,0.0,0.0,0.0,69,0.2898193779162239
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Wrong-Source,-3.4861940812019655e-06,0.29025471719362594,0.0,0.0,0.0,3,0.2896151711040942
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Oracle-Target-Region,-0.02695948886840346,0.2632987145193037,0.02616367413638031,1.0,1.0,4,0.2800420574280829
GMM,5,999,12,0.0,0.11335645931903651,0.012849686869348398,0.27409728650791837,0.07512932247100379,0.06780577439724511,0.004597623041610155,Hard-Filter,-1.6233299345399348e-05,0.2902419700883617,0.0,0.0,0.0,386,0.29025279170319657
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Target-Only,88.13429328753455,62.52636285163441,0.0,0.0,0.0,244,53.783586907166686
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Source-Region,87.6877815613049,62.079851125404765,0.0,0.0,0.0,498,46.92734589358009
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Random-Region,88.76428311784686,63.15635268194672,0.0,0.0,0.0,441,61.23724385974294
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Wrong-Source,98.1750200635964,72.56708962769628,0.0,0.0,0.0,601,61.546513563497506
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Oracle-Target-Region,50.24351980941367,24.635589373513533,0.0,1.0,1.0,37,30.095865727151562
Rastrigin,5,42,12,0.05487978794857107,0.2655693830512107,0.06665658507445704,-0.01739900838732796,0.0002861119820072311,0.07745665780547704,0.005670280693553353,Hard-Filter,55.28808868834768,29.68015825244754,0.0,1.0,1.0,467,51.60232226719487
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Target-Only,111.56094009925613,92.76961577147785,0.0,0.0,0.0,530,87.35170099874234
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Source-Region,79.8766942974124,61.085369969634115,0.0,0.0,0.0,131,75.15498276479195
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Random-Region,105.24780303991811,86.45647871213983,0.0,0.0,0.0,167,80.01632736571811
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Wrong-Source,82.78729542663419,63.995971098855904,0.0,0.0,0.0,282,55.74427722594379
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Oracle-Target-Region,41.77036171102304,22.979037383244755,13.929165464426205,1.0,1.0,184,49.00083906015726
Rastrigin,5,101,12,0.042164462326313434,0.16085330113428895,0.024782830274607703,0.025241794441740115,0.000610283175927262,0.22247210067434692,0.04740695461282418,Hard-Filter,115.0421274944448,96.25080316666651,0.0,0.0,0.0,156,82.28042177013721
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Target-Only,141.28542664897444,117.26080292675289,0.0,0.0,0.0,152,100.1322696664566
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Source-Region,109.98163696682971,85.95701324460816,0.0,0.0,0.0,143,78.89442266506201
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Random-Region,74.24746268878765,50.2228389665661,0.0,0.0,0.0,166,66.6627372381823
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Wrong-Source,109.98877080414661,85.96414708192506,0.0,0.0,0.0,307,89.45169759275036
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Oracle-Target-Region,61.96008941682345,37.9354656946019,0.0,0.0,1.0,15,44.39898268340522
Rastrigin,5,2026,12,0.0010034001749482657,0.0990389547517651,0.009798872492418287,0.009737112150631227,9.471621930579044e-05,0.07119619314022098,0.005063811784602246,Hard-Filter,109.98163696682971,85.95701324460816,0.0,0.0,0.0,395,96.65213862180693
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Target-Only,70.94278427138435,42.636516464575124,0.0,0.0,0.0,553,61.05526746274094
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Source-Region,61.11921790773772,32.81295010092849,0.0,0.0,0.0,483,57.446641515876394
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Random-Region,66.7921746997647,38.48590689295547,0.0,0.0,0.0,141,36.453647169197396
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Wrong-Source,90.67890551615841,62.37263770934918,0.0,0.0,0.0,218,60.22053857301228
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Oracle-Target-Region,90.10077462971515,61.794506822905916,0.0,0.0,0.0,192,42.356603551695784
Rastrigin,5,777,12,0.004010172721503058,0.13268104773333095,0.017533664302665564,0.0880987637522474,0.007730267651494649,0.07761914825464089,0.00600057195915038,Hard-Filter,104.32992877024478,76.02366096343555,0.0,0.0,0.0,689,55.383991152340826
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Target-Only,71.72956878867205,44.76122438335746,0.0,0.0,0.0,227,59.76101684797058
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Source-Region,77.98843810482965,51.02009369951506,0.0,0.0,0.0,264,50.35135070347458
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Random-Region,98.23487883742744,71.26653443211285,0.0,0.0,0.0,164,69.7214077300346
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Wrong-Source,88.0912260208487,61.1228816155341,0.0,0.0,0.0,132,46.34502259214925
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Oracle-Target-Region,71.72956878867205,44.76122438335746,0.0,0.0,0.0,73,43.333545319736345
Rastrigin,5,999,12,0.10848357950402765,0.13240261729436506,0.01562868676742779,0.14007071176495434,0.017491377695322274,0.042292904244515706,0.0015946462827947094,Hard-Filter,100.36728895033478,73.39894454502019,0.0,0.0,0.0,474,52.86843308296555
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Target-Only,44.137768927820716,25.795252171640634,1.0100492175479872,1.0,1.0,51,58.34076422719276
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Source-Region,50.00293938060111,31.66042262442103,0.0,0.0,1.0,172,42.24123414742523
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Random-Region,76.09081957813433,57.74830282195425,0.0,0.0,0.0,373,57.81442868173709
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Wrong-Source,61.15998550697165,42.81746875079157,0.0,0.0,0.0,110,49.538318158584396
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Oracle-Target-Region,68.73060736803075,50.388090611850664,0.0,0.0,0.0,8,40.32520586954503
Lunacek,5,42,12,0.004428939138406474,0.17299076256418391,0.029793264368252803,-0.024483481835855494,0.0005967859956196309,0.08432609009657763,0.007079395774289288,Hard-Filter,90.31844538632677,71.97592863014668,0.0,0.0,0.0,329,61.02438882297266
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Target-Only,72.52341387474158,48.992176817780994,0.0,0.0,0.0,545,51.04993204407911
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Source-Region,72.72696132019372,49.19572426323314,0.0,0.0,0.0,394,52.907401009921536
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Random-Region,70.92908934893207,47.39785229197148,0.0,0.0,0.0,575,65.82066016851161
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Wrong-Source,58.87695541427791,35.345718357317324,0.14902522586021405,0.0,0.0,588,59.35569006283762
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Oracle-Target-Region,62.47026204883899,38.939024991878405,0.0,0.0,0.0,298,42.91925487398294
Lunacek,5,101,12,0.004326640621406086,0.1530132966748046,0.023311769024060736,0.03190621042215863,0.001013601716250534,0.07401815945807304,0.0054549836158127585,Hard-Filter,72.52341387474158,48.992176817780994,0.0,0.0,0.0,185,58.21418679486943
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Target-Only,76.4912318101322,51.628932275006086,0.0,0.0,0.0,235,47.95222488189051
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Source-Region,77.25432732810809,52.39202779298197,0.0,0.0,0.0,167,41.39060867295624
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Random-Region,52.93597485074535,28.073675315619234,0.0,0.0,1.0,412,33.29749424808926
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Wrong-Source,65.03603863282241,40.17373909769629,0.0,0.0,0.0,482,53.939701708072
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Oracle-Target-Region,72.55070555419752,47.6884060190714,0.0,0.0,0.0,73,38.36969011183302
Lunacek,5,2026,12,0.008359899071039845,0.25198308881784043,0.06296466127057254,0.04842606791406509,0.0023254793876161806,0.10358180984635733,0.010639496374405422,Hard-Filter,76.4912318101322,51.628932275006086,0.0,0.0,0.0,452,52.80170357079627
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Target-Only,11.368459878442684,0.0,36.072656578785804,1.0,1.0,0,47.234979678504786
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Source-Region,69.37077523806582,58.00231535962313,0.0,0.0,0.0,55,65.09298280958159
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Random-Region,77.42289630009725,66.05443642165457,0.0,0.0,0.0,41,57.36604384513276
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Wrong-Source,81.85080939338404,70.48234951494136,0.0,0.0,0.0,79,48.356639063254775
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Oracle-Target-Region,11.368459878442684,0.0,36.072656578785804,1.0,1.0,0,22.657882254614208
Lunacek,5,777,12,0.0079358985829443,0.1614839212865519,0.02587011195570421,0.08307521388326432,0.006846721627819186,0.07651712182052128,0.005808406277702072,Hard-Filter,56.65163336897811,45.283173490535425,0.0,0.0,0.0,300,48.28766301494328
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Target-Only,70.25495644558535,49.46359818788084,0.0,0.0,0.0,92,33.70737696766888
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Source-Region,65.45741592921584,44.66605767151133,0.0,0.0,0.0,77,46.48611262108452
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Random-Region,68.73185709363351,47.940498835929,0.0,0.0,0.0,506,47.17798021012465
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Wrong-Source,68.47240104951905,47.68104279181454,0.0,0.0,0.0,547,50.17506867065905
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Oracle-Target-Region,36.95481614791442,16.163457890209912,13.748741863716184,1.0,1.0,26,36.98524602731737
Lunacek,5,999,12,0.006455504736867956,0.13564803878384704,0.018281606618349322,0.015537651459123333,0.00023986013386634308,0.07338015599147811,0.005349886677225135,Hard-Filter,70.25495644558535,49.46359818788084,0.0,0.0,0.0,58,33.70737696766888
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Target-Only,9.327196468039052,5.274701810970949,0.0,0.0,0.0,316,5.37155825003998
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Source-Region,8.665238837534638,4.612744180466535,0.0,0.0,0.0,102,4.339840560761493
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Random-Region,7.389987564351655,3.3374929072835524,0.17233080142453439,0.0,1.0,243,3.6558511970708167
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Wrong-Source,8.022871126947928,3.9703764698798256,0.0,0.0,1.0,112,4.060391840259777
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Oracle-Target-Region,7.199570124497777,3.1470754674296746,0.3627482412784122,1.0,1.0,55,3.104530729057278
Ackley,5,42,12,0.06170563176952115,0.24716726264977282,0.05732195651337635,0.06858919036720233,0.004414184307624303,0.052681279233385746,0.0026040644816103242,Hard-Filter,8.665238837534638,4.612744180466535,0.0,0.0,0.0,94,3.9669400520417284
Ackley,5,101,12,0.014807798232839509,0.22157464253183837,0.04836832858760365,-0.04181288789519286,0.0017224288599548832,0.14222478980728986,0.019928360309556248,Target-Only,11.584342040924573,8.302923565804553,0.0,0.0,0.0,813,7.399276719316761
