problem,dim,seed,n_init,target_only_r2_oos,match_partial_corr,match_corr_pval,match_delta_r2_oos,match_perm_pval,rand_partial_corr,rand_delta_r2_oos,wrong_partial_corr,wrong_delta_r2_oos,method,top1_true_y,top1_raw_regret,top1_normalized_regret,top1_signed_improvement,top1_positive_improvement,is_improved,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Hard-Filter,56.221590474345064,24.67408629059036,0.259111723801828,-7.096469067350341,0.0,0.0,1.0,1.0,482
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Target-Only,65.52231796533121,40.32915077182158,0.3876741854227859,12.01745060832431,12.01745060832431,1.0,0.0,0.0,301
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Source-Region,55.090230189625785,29.897062996116155,0.28739309709569505,22.449538384029736,22.449538384029736,1.0,0.0,1.0,209
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Random-Region,69.99652049393059,44.80335330042096,0.43068359146024876,7.543248079724933,7.543248079724933,1.0,0.0,0.0,86
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Wrong-Source,65.52231796533121,40.32915077182158,0.3876741854227859,12.01745060832431,12.01745060832431,1.0,0.0,0.0,301
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Oracle-Target-Region,65.52231796533121,40.32915077182158,0.3876741854227859,12.01745060832431,12.01745060832431,1.0,0.0,0.0,91
Rastrigin,5,999,12,0.040463793802879344,0.04218752773921767,0.18274739477186897,-0.7304472269570057,0.94,0.025115440116298182,-0.2627042274613447,-0.005751742866525144,0.0,Hard-Filter,63.1149462003662,37.92177900685657,0.36453271405203946,14.424822373289324,14.424822373289324,1.0,0.0,0.0,301
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Target-Only,73.62053202822476,48.35012032304734,0.47120798896687016,-2.994824919521065,0.0,0.0,0.0,0.0,480
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Source-Region,67.47913247173179,42.20872076655437,0.4113554691567459,3.1465746369719056,3.1465746369719056,1.0,0.0,0.0,231
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Random-Region,106.38232746883153,81.11191576365411,0.790496123957375,-35.75662036012784,0.0,0.0,0.0,0.0,393
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Wrong-Source,73.62053202822476,48.35012032304734,0.47120798896687016,-2.994824919521065,0.0,0.0,0.0,0.0,480
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Oracle-Target-Region,61.235924347856496,35.96551264267908,0.3505107489141244,9.389782760847197,9.389782760847197,1.0,0.0,0.0,205
Rastrigin,5,1234,12,0.12113906275584807,-0.01373972569614225,0.6644716233073975,-0.006468294353254245,0.9,-0.01052173808513172,-0.0035594138702763622,0.06116911644577294,0.0,Hard-Filter,77.46278151970786,52.192369814530444,0.508653576359291,-6.837074411004167,0.0,0.0,0.0,0.0,482
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Target-Only,118.49187733795699,96.69483726133782,0.9244066026907023,-50.98127107539294,0.0,0.0,0.0,0.0,166
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Source-Region,103.8959362117792,82.09889613516003,0.7848688079989649,-36.38532994921515,0.0,0.0,0.0,0.0,279
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Random-Region,112.32930473297321,90.53226465635404,0.8654921563049943,-44.81869847040916,0.0,0.0,0.0,0.0,524
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Wrong-Source,102.6484405866088,80.85140050998965,0.7729426987526302,-35.137834324044746,0.0,0.0,0.0,0.0,64
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Oracle-Target-Region,66.11445081618426,44.3174107395651,0.42367626092680816,1.3961554463797938,1.3961554463797938,1.0,0.0,0.0,15
Rastrigin,5,5678,12,0.008702413401460274,0.11208197857187456,0.00038622068157523337,0.012228894530498802,0.0,0.08934832451076494,0.007325555889895696,0.07472776217517677,0.003989696991908098,Hard-Filter,103.8959362117792,82.09889613516003,0.7848688079989649,-36.38532994921515,0.0,0.0,0.0,0.0,181
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Target-Only,117.50151536226177,91.41472942762306,0.9164423991025263,-74.94217230769812,0.0,0.0,0.0,0.0,156
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Source-Region,117.50151536226177,91.41472942762306,0.9164423991025263,-74.94217230769812,0.0,0.0,0.0,0.0,156
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Random-Region,117.50151536226177,91.41472942762306,0.9164423991025263,-74.94217230769812,0.0,0.0,0.0,0.0,156
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Wrong-Source,131.89410202896383,105.8073160943251,1.0607296133918442,-89.33475897440016,0.0,0.0,0.0,0.0,344
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Oracle-Target-Region,80.96814482717937,54.88135889254065,0.5501914683159228,-38.40880177261571,0.0,0.0,0.0,0.0,24
Rastrigin,5,8888,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.018853866009506625,-0.07613766474366324,Hard-Filter,117.50151536226177,91.41472942762306,0.9164423991025263,-74.94217230769812,0.0,0.0,0.0,0.0,156
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Target-Only,87.94541804334175,72.36188974898229,0.8486052982681822,-23.47790608901252,0.0,0.0,0.0,0.0,335
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Source-Region,73.58932896610705,58.005800671747586,0.6802479862132867,-9.121817011777821,0.0,0.0,0.0,0.0,197
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Random-Region,82.35087727824168,66.76734898388223,0.7829967721350182,-17.883365323912457,0.0,0.0,0.0,0.0,69
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Wrong-Source,87.94541804334175,72.36188974898229,0.8486052982681822,-23.47790608901252,0.0,0.0,0.0,0.0,335
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Oracle-Target-Region,72.27279401128334,56.68926571692388,0.6648086639140184,-7.805282056954113,0.0,0.0,0.0,0.0,131
Lunacek,5,42,12,0.09099243302606519,0.0824522282107434,0.00912747992634766,0.006025197496452361,0.0,-0.027480958625449935,-0.035833736116596904,0.031271354165335837,0.0,Hard-Filter,90.11966218074318,74.53613388638372,0.8741031825982876,-25.65215022641395,0.0,0.0,0.0,0.0,340
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Target-Only,89.23859960976483,69.68566953872595,0.8008368374675299,-41.861733541562145,0.0,0.0,0.0,0.0,73
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Source-Region,96.07494057802377,76.52201050698488,0.8794009628768111,-48.69807450982108,0.0,0.0,0.0,0.0,9
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Random-Region,66.8164700639913,47.26353999295242,0.5431587892607073,-19.439603995788616,0.0,0.0,0.0,0.0,17
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Wrong-Source,118.03324897745073,98.48031890641184,1.131748717747149,-70.65638290924804,0.0,0.0,0.0,0.0,377
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Oracle-Target-Region,76.13626567867774,56.58333560763886,0.6502631005963618,-28.759399610475057,0.0,0.0,0.0,0.0,570
Lunacek,5,101,12,-0.0015612158006268473,0.0067765959872419625,0.8306079570528411,-0.00495377102467387,0.22,0.03192857693089067,0.0007269969128504972,-0.004266995628858594,-0.006750081185681767,Hard-Filter,76.65540729670619,57.1024772256673,0.6562291440358761,-29.2785412285035,0.0,0.0,0.0,0.0,74
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Target-Only,57.564232730818546,33.58558313170353,0.4022968295725373,-26.064696089945606,0.0,0.0,0.0,0.0,537
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Source-Region,96.1710646724933,72.19241507337829,0.8647394803096167,-64.67152803162037,0.0,0.0,0.0,0.0,235
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Random-Region,86.98587154647316,63.00722194735815,0.754716853662969,-55.48633490560022,0.0,0.0,0.0,0.0,680
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Wrong-Source,64.8932334119976,40.91458381288258,0.49008550146819035,-33.39369677112466,0.0,0.0,0.0,0.0,508
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Oracle-Target-Region,53.21341872634201,29.234769127226993,0.35018165047331035,-21.713882085469074,0.0,0.0,0.0,0.0,613
Lunacek,5,2026,12,0.01724190579137408,-0.029125695835726453,0.3577727830828663,-0.010623639203723778,0.5,0.001803179910403322,-0.01080211768062711,-0.026982503598931742,-0.09216013779887045,Hard-Filter,96.1710646724933,72.19241507337829,0.8647394803096167,-64.67152803162037,0.0,0.0,0.0,0.0,541
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Target-Only,65.75430691665855,47.05987250099662,0.5704121975149437,-29.50793534963995,0.0,0.0,0.0,0.0,64
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Source-Region,66.19812497711274,47.50369056145081,0.5757917113492647,-29.951753410094142,0.0,0.0,0.0,0.0,24
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Random-Region,76.84227917580091,58.14784476013898,0.704809387439081,-40.59590760878231,0.0,0.0,0.0,0.0,14
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Wrong-Source,76.84227917580091,58.14784476013898,0.704809387439081,-40.59590760878231,0.0,0.0,0.0,0.0,8
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Oracle-Target-Region,68.45047544944174,49.75604103377981,0.6030924266766978,-32.20410388242314,0.0,0.0,0.0,0.0,68
Lunacek,5,777,12,0.007335421037723222,0.08856210153411015,0.005091609728150148,0.007077195733390718,0.0,-0.04183275616676276,0.00018918780781385092,0.03424129019890625,-0.09099949276389774,Hard-Filter,70.05215202794113,51.3577176122792,0.6225063308862918,-33.805780460922534,0.0,0.0,0.0,0.0,163
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Target-Only,65.80028572702888,45.601880189038,0.5473926904923435,-10.33490587667211,0.0,0.0,0.0,0.0,435
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Source-Region,65.64126487439441,45.44285933640353,0.5454838469971384,-10.17588502403764,0.0,0.0,0.0,0.0,114
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Random-Region,67.19285980384953,46.99445426585865,0.5641087747296769,-11.727479953492761,0.0,0.0,0.0,0.0,140
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Wrong-Source,70.59066548278335,50.39225994479247,0.6048951191666075,-15.125285632426582,0.0,0.0,0.0,0.0,144
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Oracle-Target-Region,47.49138590740888,27.292980369418,0.32761758712663297,7.973993942947885,7.973993942947885,1.0,1.0,1.0,723
Lunacek,5,999,12,0.005741543742532551,-0.00037284214206494403,0.9906093917536427,-0.03459107733133315,0.34,0.014184374310032078,-0.0008852340735329145,0.15050730289937247,0.021006678452744842,Hard-Filter,82.34971989768998,62.1513143596991,0.7460476419822989,-26.88434004733321,0.0,0.0,0.0,0.0,436
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Target-Only,58.84734524675504,33.7877313715583,0.4041773626495143,-6.456348164144771,0.0,0.0,0.0,0.0,874
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Source-Region,49.619377892022186,24.559764016825447,0.29379009020921837,2.7716191905880834,2.7716191905880834,1.0,0.0,1.0,714
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Random-Region,81.277690626785,56.218076751588264,0.6724948101668587,-28.886693544174733,0.0,0.0,0.0,0.0,917
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Wrong-Source,58.84734524675504,33.7877313715583,0.4041773626495143,-6.456348164144771,0.0,0.0,0.0,0.0,874
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Oracle-Target-Region,49.619377892022186,24.559764016825447,0.29379009020921837,2.7716191905880834,2.7716191905880834,1.0,0.0,1.0,403
Lunacek,5,1234,12,0.04833637880824271,0.037913611437166816,0.2312035806955417,-0.007370807283519687,0.56,-0.014663094846122243,-0.02374773217523829,0.042495215958161275,0.0,Hard-Filter,90.02409628003277,64.96448240483602,0.7771215201024138,-37.633099197422496,0.0,0.0,0.0,0.0,875
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Target-Only,87.98329534679331,63.81629914203802,0.7787488052084358,-37.93565903638191,0.0,0.0,0.0,0.0,18
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Source-Region,60.007767200406036,35.84077099565074,0.4373640898305595,-9.96013088999463,0.0,0.0,0.0,0.0,12
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Random-Region,59.952667745654296,35.785671540899,0.4366917124734826,-9.90503143524289,0.0,0.0,0.0,0.0,6
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Wrong-Source,88.60619702739177,64.43920082263648,0.786350059841656,-38.55856071698037,0.0,0.0,0.0,0.0,331
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Oracle-Target-Region,55.11165534268854,30.94465913793325,0.37761695139374757,-5.0640190322771375,0.0,0.0,0.0,0.0,337
Lunacek,5,5678,12,0.03694338583403989,0.0071587477662461395,0.8212124025305596,-0.0011872234162475515,0.52,0.0029336385452450654,-0.0007059473958932472,0.02490580290909189,0.000144099780198359,Hard-Filter,60.007767200406036,35.84077099565074,0.4373640898305595,-9.96013088999463,0.0,0.0,0.0,0.0,4
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Target-Only,78.93814231556024,53.154443032488416,0.6835039121654926,-13.450740830604246,0.0,0.0,0.0,0.0,339
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Source-Region,67.53471250706667,41.751013223994846,0.5368691542498463,-2.0473110221106765,0.0,0.0,0.0,0.0,411
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Random-Region,78.93814231556024,53.154443032488416,0.6835039121654926,-13.450740830604246,0.0,0.0,0.0,0.0,339
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Wrong-Source,78.93814231556024,53.154443032488416,0.6835039121654926,-13.450740830604246,0.0,0.0,0.0,0.0,339
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Oracle-Target-Region,66.84829653222397,41.06459724915214,0.5280426483660179,-1.3608950472679737,0.0,0.0,0.0,0.0,26
Lunacek,5,8888,12,0.02213439498799863,-0.02292914880822228,0.46912187537584593,8.881997156540145e-05,0.04,0.0,0.0,0.036877056578511085,0.00015428957176288893,Hard-Filter,91.06259562172795,65.27889633865612,0.8394101881952934,-25.575194136771955,0.0,0.0,0.0,0.0,339
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Target-Only,9.45447737545937,4.696763368843616,0.665985876159825,-3.2065046445366967,0.0,0.0,0.0,0.0,252
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Source-Region,7.547058812511562,2.7893448058958086,0.3955200844882569,-1.2990860815888894,0.0,0.0,0.0,1.0,245
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Random-Region,6.541082245499641,1.783368238883888,0.25287585637534726,-0.2931095145769689,0.0,0.0,1.0,1.0,53
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Wrong-Source,7.547058812511562,2.7893448058958086,0.3955200844882569,-1.2990860815888894,0.0,0.0,0.0,1.0,182
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Oracle-Target-Region,5.657889498692644,0.9001754920768903,0.1276419774019896,0.5900832322300289,0.5900832322300289,1.0,1.0,1.0,73
Ackley,5,42,12,0.08138395929880715,0.011571810951407196,0.7148844163200216,-0.745870069283706,0.98,-0.00836469714502764,-0.005323794772837731,0.030486830438854192,-0.017389076201112297,Hard-Filter,9.399700768716293,4.64198676210054,0.6582187302403933,-3.151728037793621,0.0,0.0,0.0,0.0,253
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Target-Only,11.38667213379865,8.436000680643302,0.9357770609133895,-2.5839269668788862,0.0,0.0,0.0,0.0,13
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Source-Region,9.880936589831514,6.930265136676166,0.7687509029995495,-1.0781914229117504,0.0,0.0,0.0,0.0,20
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Random-Region,11.38667213379865,8.436000680643302,0.9357770609133895,-2.5839269668788862,0.0,0.0,0.0,0.0,13
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Wrong-Source,8.149746765193646,5.199075312038298,0.5767158632561371,0.6529984017261175,0.6529984017261175,1.0,0.0,0.0,157
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Oracle-Target-Region,2.950671453155348,0.0,0.0,5.852073713764415,5.852073713764415,1.0,1.0,1.0,0
Ackley,5,101,12,0.06572393132935073,0.030119880502832833,0.3415933146717336,0.000813545927555781,0.12,0.04011417160395568,0.00029201464512707,-0.001656541964780003,-0.01599666416785861,Hard-Filter,8.640077009579985,5.689405556424637,0.6311065410593782,0.16266815733977857,0.16266815733977857,1.0,0.0,0.0,14
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Target-Only,10.227310794057285,5.799548311891222,0.7644712820860472,-1.6145533500931943,0.0,0.0,0.0,0.0,22
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Source-Region,10.227310794057285,5.799548311891222,0.7644712820860472,-1.6145533500931943,0.0,0.0,0.0,0.0,22
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Random-Region,10.227310794057285,5.799548311891222,0.7644712820860472,-1.6145533500931943,0.0,0.0,0.0,0.0,22
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Wrong-Source,7.080083520980239,2.6523210388141756,0.34961744536013106,1.532673922983852,1.532673922983852,1.0,1.0,1.0,2
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Oracle-Target-Region,6.695994758240609,2.2682322760745457,0.29898853202142,1.9167626857234819,1.9167626857234819,1.0,1.0,1.0,1
Ackley,5,2026,12,0.0,0.001459121502264859,0.9632618836575668,0.0,1.0,0.0,0.0,0.08807804392179502,-0.00941784789503275,Hard-Filter,10.227310794057285,5.799548311891222,0.7644712820860472,-1.6145533500931943,0.0,0.0,0.0,0.0,22
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Target-Only,9.640081018463112,5.109207793152541,0.6582298032005495,-1.457925886779094,0.0,0.0,0.0,0.0,426
Ackley,5,777,12,-0.004719484177242217,0.07546365547740817,0.017051612750391465,0.00023996875553256025,0.02,0.0044481329785465065,-7.135073915920387e-06,-0.018073095827943968,0.00012549585789889406,Source-Region,9.640081018463112,5.109207793152541,0.6582298032005495,-1.457925886779094,0.0,0.0,0.0,0.0,426
