seed,relation,method,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,oracle_order_agreement,fitted_expert_order_agreement,gate_accepted,gate_cv_gain,gate_context_pairwise,effective_mode,srmse_delta_vs_target_only,negative_transfer
11,scale_1.5,Fixed-Transfer,0.4450218181092316,0.9893322254082981,0.9475861279712454,0.902319952132289,0.8974358974358975,0.026920136050142596,1.4571651622465829,0.6640625,384,0.9419060052219321,0.9380006255694722,False,,,fixed,-0.04289082822513024,False
11,scale_1.5,Calibrated-Transfer,0.416826610205823,0.9898317929766254,0.9581433742497711,0.9129949956483899,0.8974358974358975,0.05332012977597354,0.9821520193046216,0.7213541666666666,384,0.9419060052219321,0.9380006255694722,False,,,calibrated,-0.07108603612853881,False
11,scale_1.5,Gated-Transfer,0.416826610205823,0.9898317929766254,0.9581433742497711,0.9129949956483899,0.8974358974358975,0.05332012977597354,0.9821520193046216,0.7213541666666666,384,0.9419060052219321,0.9380006255694722,True,0.3795586479143419,0.8928571428571429,calibrated,-0.07108603612853881,False
11,rotate_45,Target-Only,0.5880622273972624,0.988702448845685,0.9049142111152555,0.8705531984334204,0.8461538461538461,0.024478468218977877,-0.4947540254513672,0.9375,384,0.7886205395996518,0.7840697373968151,False,,,target_only,0.0,False
11,rotate_45,Fixed-Transfer,0.5047945766833206,0.9871635789380908,0.9098207927842392,0.8679150348128808,0.8461538461538461,0.0006417084934031867,-0.44922909935995664,0.8567708333333334,384,0.7886205395996518,0.7840697373968151,False,,,fixed,-0.08326765071394182,False
11,rotate_45,Calibrated-Transfer,0.48936730101016385,0.9882502801893235,0.9169725509477468,0.8742384682332462,0.8461538461538461,0.03673037901049072,-0.5344138635388246,0.8776041666666666,384,0.7886205395996518,0.7840697373968151,False,,,calibrated,-0.09869492638709859,False
11,rotate_45,Gated-Transfer,0.5880622273972624,0.988702448845685,0.9049142111152555,0.8705531984334204,0.8461538461538461,0.024478468218977877,-0.4947540254513672,0.9375,384,0.7886205395996518,0.7840697373968151,False,-0.0886288058442139,0.75,target_only,0.0,False
11,anisotropy_swap,Target-Only,0.6959375452897429,0.9718802705196887,0.8711187311383134,0.8426892950391645,0.6923076923076923,0.003504309564731506,0.08560083245257,0.7994791666666666,384,0.6837059399477807,0.6808235758095005,False,,,target_only,0.0,False
11,anisotropy_swap,Fixed-Transfer,0.4987384736060531,0.9753989765152082,0.9491514360313316,0.9047813315926893,0.7435897435897436,0.02723598466698749,-0.6643434560122519,0.8958333333333334,384,0.6837059399477807,0.6808235758095005,False,,,fixed,-0.19719907168368983,False
11,anisotropy_swap,Calibrated-Transfer,0.601142576142125,0.9771319592947693,0.924657522634024,0.8821121627502175,0.7435897435897436,0.003504309564731506,-0.11391580787628476,0.8203125,384,0.6837059399477807,0.6808235758095005,False,,,calibrated,-0.09479496914761798,False
11,anisotropy_swap,Gated-Transfer,0.6959375452897429,0.9718802705196887,0.8711187311383134,0.8426892950391645,0.6923076923076923,0.003504309564731506,0.08560083245257,0.7994791666666666,384,0.6837059399477807,0.6808235758095005,False,-0.053482256473479726,0.6071428571428571,target_only,0.0,False
