dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,baseline,metric,baseline_value,method_value,delta,delta_mean,ci_low,ci_high,seed_win_rate,n_seed_units,n_pair_units
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,target_only,spearman,0.8923960813037906,0.9014317432704632,0.009035661966672603,-0.02309415629005679,-0.0486968675608863,-0.00037124038637618983,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,target_only,precision_at_top,0.6923076923076923,0.6923076923076923,0.0,0.019230769230769225,0.0,0.057692307692307675,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,target_only,mean_negative_log_likelihood,-0.5174980784792141,-0.5408274916927531,-0.023329413213538985,0.3584234274977207,0.04151906714464462,0.7457540934805231,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,target_only,interval_coverage_95,0.78125,0.78125,0.0,-0.0693359375,-0.154296875,-0.001953125,0.0,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,pairwise_accuracy,0.8304625984251969,0.8544537401574803,0.02399114173228345,-0.056625246062992116,-0.09543130228838581,-0.01531742125984252,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,ndcg_at_top,0.8656857791705586,0.9775141266759876,0.11182834750542903,0.02861413730785707,-0.07530867046522698,0.13445553038097058,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,normalized_top1_regret,0.0769570402605366,0.0,0.0769570402605366,0.0015082716145578441,-0.12185902279583272,0.134795965097586,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,standardized_rmse,0.4989944484997403,0.6051727391656067,-0.10617829066586637,-0.2174952304896155,-0.29611918580681207,-0.13690133254935813,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,spearman,0.857695477018861,0.8765507690899103,0.0188552920710493,-0.11655374473539644,-0.19783621932796194,-0.03672633217359459,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,precision_at_top,0.2307692307692307,0.7692307692307693,0.5384615384615385,0.15384615384615385,-0.12500000000000003,0.4230769230769231,0.625,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,mean_negative_log_likelihood,-0.6120888002687748,-0.6740070989133699,-0.06191829864459508,-1.6127604714867552,-3.1814495004973966,-0.091766504969675,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,geometry,interval_coverage_95,0.84375,0.90625,0.0625,0.2431640625,0.0771484375,0.40234375,0.875,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,pairwise_accuracy,0.8304625984251969,0.8377214566929134,0.00725885826771655,-0.056640625,-0.09400682824803148,-0.016361266609251978,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,ndcg_at_top,0.8656857791705586,0.938120893417529,0.07243511424697047,0.01994968790275367,-0.07410462288137762,0.11988379207184754,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,normalized_top1_regret,0.0769570402605366,0.0,0.0769570402605366,0.0062890964784868345,-0.08401059952805034,0.10994585641687483,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,standardized_rmse,0.4989944484997403,0.6492962882852624,-0.15030183978552214,-0.20350739725902453,-0.2738502823212488,-0.12147549433820563,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,spearman,0.857695477018861,0.8544222669840689,-0.0032732100347920845,-0.11029201382530669,-0.18509881145852408,-0.03447608968709958,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,precision_at_top,0.2307692307692307,0.4615384615384615,0.2307692307692308,0.08653846153846154,-0.1634615384615385,0.33653846153846156,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,mean_negative_log_likelihood,-0.6120888002687748,-0.6136183909971485,-0.0015295907283737753,-1.6973207937264378,-3.2654211687453056,-0.2185613289765276,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,geometry,interval_coverage_95,0.84375,0.90625,0.0625,0.2392578125,0.067333984375,0.40725097656249987,0.875,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,pairwise_accuracy,0.8304625984251969,0.8544537401574803,0.02399114173228345,-0.05894746555118109,-0.09775467519685037,-0.01631589874507874,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,ndcg_at_top,0.8656857791705586,0.9775141266759876,0.11182834750542903,0.036847796807228925,-0.057339790661396585,0.1373762662908654,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,normalized_top1_regret,0.0769570402605366,0.0,0.0769570402605366,0.02359595176188652,-0.08513766837445866,0.14273063112212575,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,standardized_rmse,0.4989944484997403,0.6051727391453312,-0.10617829064559092,-0.21857338959775646,-0.297158819842843,-0.13789134177147686,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,spearman,0.857695477018861,0.8765507690899103,0.0188552920710493,-0.12095498191723127,-0.20125066522843799,-0.03963617011536349,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,precision_at_top,0.2307692307692307,0.7692307692307693,0.5384615384615385,0.15384615384615385,-0.12500000000000003,0.4230769230769231,0.625,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,mean_negative_log_likelihood,-0.6120888002687748,-0.674007098938646,-0.0619182986698712,-1.587200166836695,-3.1653679989805883,-0.06289187095186591,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,geometry,interval_coverage_95,0.84375,0.90625,0.0625,0.23828125,0.0712646484375,0.4013671875,0.875,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,pairwise_accuracy,0.8377214566929134,0.8304625984251969,-0.00725885826771655,0.04461429625984252,0.004678657111220475,0.08451302595964566,0.75,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,ndcg_at_top,0.938120893417529,0.8656857791705586,-0.07243511424697047,0.0038628313696238703,-0.11251741759178067,0.1211914067721246,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,normalized_top1_regret,0.0,0.0769570402605366,-0.0769570402605366,0.035496957776279994,-0.08910426242910233,0.15669487342514918,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,standardized_rmse,0.6492962882852624,0.4989944484997403,0.15030183978552214,0.20630962404745173,0.12357395947735896,0.27846150917507406,0.875,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,spearman,0.8544222669840689,0.857695477018861,0.0032732100347920845,0.0857736964383812,0.015530634127220255,0.16125682753273204,0.875,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,precision_at_top,0.4615384615384615,0.2307692307692307,-0.2307692307692308,-0.038461538461538464,-0.31754807692307696,0.23076923076923078,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,mean_negative_log_likelihood,-0.6136183909971485,-0.6120888002687748,0.0015295907283737753,1.7713633505273667,0.33613070356896346,3.2814802570015407,0.75,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,target_only,interval_coverage_95,0.90625,0.84375,-0.0625,-0.271484375,-0.427734375,-0.12399902343750013,0.0,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,pairwise_accuracy,0.8377214566929134,0.8544537401574803,0.0167322834645669,-0.012010949803149595,-0.042199803149606266,0.0075714351624015476,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,ndcg_at_top,0.938120893417529,0.9775141266759876,0.03939323325845856,0.03247696867748094,0.008338632041333116,0.06936039518443428,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,normalized_top1_regret,0.0,0.0,0.0,0.037005229390837835,-0.0051000298375363795,0.09334389549071692,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,standardized_rmse,0.6492962882852624,0.6051727391656067,0.04412354911965577,-0.011185606442163792,-0.06324379420613019,0.03676227955155435,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,spearman,0.8544222669840689,0.8765507690899103,0.022128502105841386,-0.03078004829701523,-0.10178710401025456,0.014270222944515618,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,precision_at_top,0.4615384615384615,0.7692307692307693,0.30769230769230776,0.1153846153846154,0.01923076923076923,0.24038461538461542,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,mean_negative_log_likelihood,-0.6136183909971485,-0.6740070989133699,-0.06038870791622131,0.15860287904061157,-0.075695098354438,0.48935479378684793,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,target_only,interval_coverage_95,0.90625,0.90625,0.0,-0.0283203125,-0.0859375,0.005859375,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,pairwise_accuracy,0.8377214566929134,0.8377214566929134,0.0,-0.01202632874015748,-0.035217765748031496,0.0,0.0,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,ndcg_at_top,0.938120893417529,0.938120893417529,0.0,0.02381251927237754,0.0,0.053185372634876465,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,normalized_top1_regret,0.0,0.0,0.0,0.04178605425476682,0.0,0.10039904994044828,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,standardized_rmse,0.6492962882852624,0.6492962882852624,0.0,0.0028022267884272034,-0.02597841197357119,0.03438509232357179,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,spearman,0.8544222669840689,0.8544222669840689,0.0,-0.024518317386925496,-0.07462146355978763,0.0010665113990111358,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,precision_at_top,0.4615384615384615,0.4615384615384615,0.0,0.04807692307692307,0.0,0.125,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,mean_negative_log_likelihood,-0.6136183909971485,-0.6136183909971485,0.0,0.07404255680092903,-0.014215968107615768,0.2363436385896859,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,target_only,interval_coverage_95,0.90625,0.90625,0.0,-0.0322265625,-0.0927734375,0.0,0.0,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,pairwise_accuracy,0.8377214566929134,0.8544537401574803,0.0167322834645669,-0.014333169291338571,-0.04263041338582674,0.003752460629921253,0.125,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,ndcg_at_top,0.938120893417529,0.9775141266759876,0.03939323325845856,0.040710628176852795,0.009093470177973878,0.07835107635677784,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,normalized_top1_regret,0.0,0.0,0.0,0.05909290953816651,0.018779555366626365,0.11694779536191385,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,standardized_rmse,0.6492962882852624,0.6051727391453312,0.04412354913993122,-0.012263765550304756,-0.06394636513762558,0.03395428216114135,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,spearman,0.8544222669840689,0.8765507690899103,0.022128502105841386,-0.035181285478850056,-0.10178710401025456,0.006243133125801104,0.25,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,precision_at_top,0.4615384615384615,0.7692307692307693,0.30769230769230776,0.1153846153846154,0.01923076923076923,0.24038461538461542,0.5,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,mean_negative_log_likelihood,-0.6136183909971485,-0.674007098938646,-0.06038870794149742,0.18416318369067183,-0.02176455660623048,0.48935479377497143,0.375,8,8
2,test,11,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,target_only,interval_coverage_95,0.90625,0.90625,0.0,-0.033203125,-0.087890625,-0.001953125,0.0,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,pairwise_accuracy,0.8174212598425197,0.8989911417322834,0.08156988188976377,0.04084645669291337,-0.0033706785187008264,0.0876188022883858,0.75,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,ndcg_at_top,0.9523000159204512,0.96012972173589,0.007829705815438737,0.05135054515593512,0.027105343785128966,0.07797012971445562,1.0,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,normalized_top1_regret,0.0040070110274749,0.0040070110274749,0.0,0.034541216547830336,0.007842974670290707,0.06275663543188213,0.75,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,standardized_rmse,0.7445795859773063,0.2415038373732072,0.5030757486040991,0.2904073723237799,0.19983149278395232,0.383844722073438,1.0,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,spearman,0.8184112342061892,0.9348333638527742,0.11642212964658494,0.05796571713056223,-0.0056383117217541825,0.13152243965734295,0.625,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,precision_at_top,0.6923076923076923,0.6923076923076923,0.0,0.18269230769230776,0.04807692307692311,0.3173076923076924,0.625,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,mean_negative_log_likelihood,-2.4294656568653976,-3.4351864046145417,-1.005720747749144,-0.5120892927737061,-0.7931311631931764,-0.1839577414975077,0.125,8,8
2,test,11,identity,none,identity,identity,0.35,rank,geometry,interval_coverage_95,1.0,0.9609375,-0.0390625,-0.0556640625,-0.1211181640625,0.009790039062499867,0.25,8,8
2,test,11,identity,none,identity,identity,0.35,value,geometry,pairwise_accuracy,0.8174212598425197,0.9422982283464568,0.12487696850393715,0.1110820620078741,0.06466843011811026,0.15763987143208663,1.0,8,8
2,test,11,identity,none,identity,identity,0.35,value,geometry,ndcg_at_top,0.9523000159204512,0.9938218478921298,0.04152183197167858,0.08190409953681153,0.05463465246558103,0.10963386278498738,1.0,8,8
2,test,11,identity,none,identity,identity,0.35,value,geometry,normalized_top1_regret,0.0040070110274749,0.0,0.0040070110274749,0.042573756859860076,0.018400611174557907,0.06916542839316848,0.875,8,8
2,test,11,identity,none,identity,identity,0.35,value,geometry,standardized_rmse,0.7445795859773063,0.0485670143189061,0.6960125716584002,0.5682669622632481,0.46411136472722786,0.6688057562546208,1.0,8,8
