dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,n_rows,pairwise_accuracy,ndcg_at_top,normalized_top1_regret,standardized_rmse,spearman,precision_at_top,mean_negative_log_likelihood,interval_coverage_95
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,geometry,1,0.9002214566929134,0.923821651624027,0.0213988038985149,0.4099825039926028,0.9482237685405602,0.4615384615384615,-2.465041936851391,1.0
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,rank,1,0.8924704724409449,0.995683529365862,0.0041365277410784,0.6776189914717342,0.930169611792712,1.0,-2.0348411122409527,1.0
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,target_only,1,0.907726377952756,0.9237091769258924,0.0067869712839302,0.4603059042053885,0.9513367515107124,0.4615384615384615,-2.180098890465852,1.0
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,value,1,0.8209891732283464,0.976491539733887,0.0,1.3574189325594634,0.8009464841604101,0.6923076923076923,-1.5156436848606414,0.8046875
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,1,0.8009350393700787,0.923150121910658,0.1066992952752206,1.9397510775513385,0.8051009430507233,0.5384615384615384,0.4591112876320449,0.5859375
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,geometry,1,0.9002214566929134,0.9687977447376774,0.0755320358093601,1.1446528914749052,0.9409906610510894,0.8461538461538461,-0.2097275915196875,0.609375
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,rank,1,0.8567913385826772,0.946337947046294,0.1066992952752206,1.5004755555414095,0.8957207928950741,0.6923076923076923,-0.4609990546786732,0.7890625
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,target_only,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3730126995517535,0.8859583867423548,0.5384615384615384,-0.9221873616576508,0.8984375
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,value,1,0.8009350393700787,0.923150121910658,0.1066992952752206,1.9397510775513371,0.8051009430507233,0.5384615384615384,0.4591112876320441,0.5859375
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,dual,1,0.7840797244094488,0.795300438835972,0.1460296784669317,0.7175816890297042,0.7746864127449185,0.1538461538461538,-0.3743059647263237,0.8359375
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,geometry,1,0.875369094488189,0.9492709900071392,0.0692424754008002,0.4659335410417016,0.9163958066288226,0.6923076923076923,-0.5713849767410095,0.7890625
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,rank,1,0.8026574803149606,0.7294311628409972,0.3227311196455611,0.708956416145452,0.8098963101995971,0.1538461538461538,-0.5787884019355127,0.875
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,target_only,1,0.7875246062992126,0.689896880872754,0.3023310002954156,0.8092752685343384,0.7718423823475554,0.0769230769230769,-0.3363967164235416,0.8515625
2,test,131,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,1.0,value,1,0.7840797244094488,0.795300438835972,0.1460296784669317,0.7175816890297042,0.7746864127449185,0.1538461538461538,-0.374305964726324,0.8359375
2,test,131,identity,none,identity,identity,0.35,dual,1,0.9495570866141732,0.9991694306138128,0.0,0.0912400893116917,0.974724180553012,1.0,-4.133768187090227,0.953125
2,test,131,identity,none,identity,identity,0.35,geometry,1,0.9002214566929134,0.923821651624027,0.0213988038985149,0.4099825039926028,0.9482237685405602,0.4615384615384615,-2.465041936851391,1.0
2,test,131,identity,none,identity,identity,0.35,rank,1,0.9144931102362204,0.9795765742318056,0.0067869712839302,0.2660144875211927,0.9542265610694012,0.8461538461538461,-3.0409790560702694,0.921875
2,test,131,identity,none,identity,identity,0.35,target_only,1,0.907726377952756,0.9237091769258924,0.0067869712839302,0.4603059042053885,0.9513367515107124,0.4615384615384615,-2.180098890465852,1.0
2,test,131,identity,none,identity,identity,0.35,value,1,0.953986220472441,0.9991422544995048,0.0,0.0382932593465957,0.9741347738509428,1.0,-4.675955460723738,1.0
2,test,131,identity,none,identity,identity,0.7,dual,1,0.8831200787401575,0.9838983947950912,0.0180128775673857,0.3837660945474448,0.9097692730269182,0.8461538461538461,0.9326186150208604,0.265625
2,test,131,identity,none,identity,identity,0.7,geometry,1,0.9002214566929134,0.9687977447376774,0.0755320358093601,1.1446528914749052,0.9409906610510894,0.8461538461538461,-0.2097275915196875,0.609375
2,test,131,identity,none,identity,identity,0.7,rank,1,0.8501476377952756,0.9716001941953392,0.0180128775673857,0.9636679692893764,0.8623935634499177,0.8461538461538461,1.8839562156333696,0.2734375
2,test,131,identity,none,identity,identity,0.7,target_only,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3730126995517535,0.8859583867423548,0.5384615384615384,-0.9221873616576508,0.8984375
2,test,131,identity,none,identity,identity,0.7,value,1,0.9291338582677166,0.9996712819868824,0.0,0.1452367739212945,0.9573567112250504,1.0,-2.937122866278068,0.8203125
2,test,131,identity,none,identity,identity,1.0,dual,1,0.952632874015748,0.9884909483182298,0.0122000717285542,0.146343736564861,0.984103186229628,0.8461538461538461,-0.6139436538972252,0.5625
2,test,131,identity,none,identity,identity,1.0,geometry,1,0.875369094488189,0.9492709900071392,0.0692424754008002,0.4659335410417016,0.9163958066288226,0.6923076923076923,-0.5713849767410095,0.7890625
2,test,131,identity,none,identity,identity,1.0,rank,1,0.8855807086614174,0.9794889316701488,0.0122000717285542,0.380579890554613,0.9201783098333636,0.8461538461538461,0.3080229618664308,0.4765625
2,test,131,identity,none,identity,identity,1.0,target_only,1,0.7875246062992126,0.689896880872754,0.3023310002954156,0.8092752685343384,0.7718423823475554,0.0769230769230769,-0.3363967164235416,0.8515625
2,test,131,identity,none,identity,identity,1.0,value,1,0.9772391732283464,0.9998177960727416,0.0,0.0691809115148181,0.9950272386009889,1.0,-2.0042378295978005,0.6640625
2,test,131,independent_expert,none,independent_expert,independent_expert,0.35,dual,1,0.9080954724409448,0.9237091769258924,0.0067869712839302,0.460327127160017,0.9514912561801868,0.4615384615384615,-2.180101224045181,1.0
2,test,131,independent_expert,none,independent_expert,independent_expert,0.35,geometry,1,0.9002214566929134,0.923821651624027,0.0213988038985149,0.4099825039926028,0.9482237685405602,0.4615384615384615,-2.465041936851391,1.0
2,test,131,independent_expert,none,independent_expert,independent_expert,0.35,rank,1,0.907726377952756,0.9237091769258924,0.0067869712839302,0.4603059041097808,0.9513367515107124,0.4615384615384615,-2.1800988905112124,1.0
2,test,131,independent_expert,none,independent_expert,independent_expert,0.35,target_only,1,0.907726377952756,0.9237091769258924,0.0067869712839302,0.4603059042053885,0.9513367515107124,0.4615384615384615,-2.180098890465852,1.0
2,test,131,independent_expert,none,independent_expert,independent_expert,0.35,value,1,0.9080954724409448,0.9237091769258924,0.0067869712839302,0.4603271265891339,0.9514912561801868,0.4615384615384615,-2.1801012239903,1.0
2,test,131,independent_expert,none,independent_expert,independent_expert,0.7,dual,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3728580968959625,0.8859583867423548,0.5384615384615384,-0.9222802811406284,0.8984375
2,test,131,independent_expert,none,independent_expert,independent_expert,0.7,geometry,1,0.9002214566929134,0.9687977447376774,0.0755320358093601,1.1446528914749052,0.9409906610510894,0.8461538461538461,-0.2097275915196875,0.609375
2,test,131,independent_expert,none,independent_expert,independent_expert,0.7,rank,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3730126991427984,0.8859583867423548,0.5384615384615384,-0.9221873620310216,0.8984375
2,test,131,independent_expert,none,independent_expert,independent_expert,0.7,target_only,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3730126995517535,0.8859583867423548,0.5384615384615384,-0.9221873616576508,0.8984375
2,test,131,independent_expert,none,independent_expert,independent_expert,0.7,value,1,0.8566683070866141,0.8752484183420184,0.5394684363242015,1.3728581009450171,0.8859583867423548,0.5384615384615384,-0.9222802787095776,0.8984375
2,test,131,independent_expert,none,independent_expert,independent_expert,1.0,dual,1,0.7874015748031497,0.689896880872754,0.3023310002954156,0.809376775707431,0.7715162058231093,0.0769230769230769,-0.3361132845180924,0.8515625
2,test,131,independent_expert,none,independent_expert,independent_expert,1.0,geometry,1,0.875369094488189,0.9492709900071392,0.0692424754008002,0.4659335410417016,0.9163958066288226,0.6923076923076923,-0.5713849767410095,0.7890625
2,test,131,independent_expert,none,independent_expert,independent_expert,1.0,rank,1,0.7875246062992126,0.689896880872754,0.3023310002954156,0.8092752688394895,0.7718423823475554,0.0769230769230769,-0.3363967156076113,0.8515625
2,test,131,independent_expert,none,independent_expert,independent_expert,1.0,target_only,1,0.7875246062992126,0.689896880872754,0.3023310002954156,0.8092752685343384,0.7718423823475554,0.0769230769230769,-0.3363967164235416,0.8515625
2,test,131,independent_expert,none,independent_expert,independent_expert,1.0,value,1,0.7874015748031497,0.689896880872754,0.3023310002954156,0.8093767730456789,0.7715162058231093,0.0769230769230769,-0.3361132919515868,0.8515625
2,test,131,output_affine,none,output_affine,output_affine,0.35,dual,1,0.9495570866141732,0.9991694306138128,0.0,0.0912400893116914,0.974724180553012,1.0,-3.217477455216069,0.953125
2,test,131,output_affine,none,output_affine,output_affine,0.35,geometry,1,0.9002214566929134,0.923821651624027,0.0213988038985147,0.4099825039926024,0.9482237685405602,0.4615384615384615,-1.5487512049772378,1.0
2,test,131,output_affine,none,output_affine,output_affine,0.35,rank,1,0.9144931102362204,0.9795765742318056,0.0067869712839316,0.266014487521191,0.9542265610694012,0.8461538461538461,-2.124688324196122,0.921875
2,test,131,output_affine,none,output_affine,output_affine,0.35,target_only,1,0.907726377952756,0.9237091769258924,0.0067869712839316,0.4603059042053882,0.9513367515107124,0.4615384615384615,-1.2638081585916972,1.0
2,test,131,output_affine,none,output_affine,output_affine,0.35,value,1,0.953986220472441,0.9991422544995048,0.0,0.0382932593465957,0.9741347738509428,1.0,-3.75966472884958,1.0
2,test,131,output_affine,none,output_affine,output_affine,0.7,dual,1,0.8831200787401575,0.9838983947950912,0.018012877567386,0.3837660945474445,0.9097692730269182,0.8461538461538461,1.848909346894975,0.265625
2,test,131,output_affine,none,output_affine,output_affine,0.7,geometry,1,0.9002214566929134,0.9687977447376774,0.0755320358093599,1.1446528914749048,0.9409906610510894,0.8461538461538461,0.7065631403544682,0.609375
2,test,131,output_affine,none,output_affine,output_affine,0.7,rank,1,0.8501476377952756,0.9716001941953392,0.018012877567386,0.963667969289376,0.8623935634499177,0.8461538461538461,2.8002469475075173,0.2734375
2,test,131,output_affine,none,output_affine,output_affine,0.7,target_only,1,0.8566683070866141,0.8752484183420184,0.539468436324202,1.3730126995517524,0.8859583867423548,0.5384615384615384,-0.005896629783496,0.8984375
2,test,131,output_affine,none,output_affine,output_affine,0.7,value,1,0.9291338582677166,0.9996712819868824,0.0,0.1452367739212945,0.9573567112250504,1.0,-2.0208321344039226,0.8203125
2,test,131,output_affine,none,output_affine,output_affine,1.0,dual,1,0.952632874015748,0.9884909483182298,0.0122000717285539,0.1463437365648611,0.984103186229628,0.8461538461538461,0.3023470779769208,0.5625
2,test,131,output_affine,none,output_affine,output_affine,1.0,geometry,1,0.875369094488189,0.9492709900071392,0.0692424754007999,0.4659335410417014,0.9163958066288226,0.6923076923076923,0.3449057551331438,0.7890625
2,test,131,output_affine,none,output_affine,output_affine,1.0,rank,1,0.8855807086614174,0.9794889316701488,0.0122000717285539,0.3805798905546131,0.9201783098333636,0.8461538461538461,1.224313693740586,0.4765625
2,test,131,output_affine,none,output_affine,output_affine,1.0,target_only,1,0.7875246062992126,0.689896880872754,0.3023310002954151,0.8092752685343383,0.7718423823475554,0.0769230769230769,0.5798940154506128,0.8515625
2,test,131,output_affine,none,output_affine,output_affine,1.0,value,1,0.9772391732283464,0.9998177960727416,0.0,0.0691809115148185,0.9950272386009889,1.0,-1.0879470977236203,0.6640625
2,test,131,reversal,none,reversal,reversal,0.35,dual,1,0.907726377952756,0.8213147499842229,0.0062688719693254,0.4603059042053885,0.9513367515107124,0.2307692307692307,-2.180098890465852,1.0
2,test,131,reversal,none,reversal,reversal,0.35,geometry,1,0.907726377952756,0.8213147499842229,0.0062688719693254,0.4603059042053885,0.9513367515107124,0.2307692307692307,-2.180098890465852,1.0
2,test,131,reversal,none,reversal,reversal,0.35,rank,1,0.907726377952756,0.8213147499842229,0.0062688719693254,0.4603059042053885,0.9513367515107124,0.2307692307692307,-2.180098890465852,1.0
2,test,131,reversal,none,reversal,reversal,0.35,target_only,1,0.907726377952756,0.8213147499842229,0.0062688719693254,0.4603059042053885,0.9513367515107124,0.2307692307692307,-2.180098890465852,1.0
2,test,131,reversal,none,reversal,reversal,0.35,value,1,0.907726377952756,0.8213147499842229,0.0062688719693254,0.4603059042053885,0.9513367515107124,0.2307692307692307,-2.180098890465852,1.0
2,test,131,reversal,none,reversal,reversal,0.7,dual,1,0.8566683070866141,0.8713712640337103,0.0094555441361616,1.3730126995517535,0.8859583867423548,0.4615384615384615,-0.9221873616576508,0.8984375
2,test,131,reversal,none,reversal,reversal,0.7,geometry,1,0.8566683070866141,0.8713712640337103,0.0094555441361616,1.3730126995517535,0.8859583867423548,0.4615384615384615,-0.9221873616576508,0.8984375
2,test,131,reversal,none,reversal,reversal,0.7,rank,1,0.8566683070866141,0.8713712640337103,0.0094555441361616,1.3730126995517535,0.8859583867423548,0.4615384615384615,-0.9221873616576508,0.8984375
2,test,131,reversal,none,reversal,reversal,0.7,target_only,1,0.8566683070866141,0.8713712640337103,0.0094555441361616,1.3730126995517535,0.8859583867423548,0.4615384615384615,-0.9221873616576508,0.8984375
2,test,131,reversal,none,reversal,reversal,0.7,value,1,0.8566683070866141,0.8713712640337103,0.0094555441361616,1.3730126995517535,0.8859583867423548,0.4615384615384615,-0.9221873616576508,0.8984375
2,test,131,reversal,none,reversal,reversal,1.0,dual,1,0.7875246062992126,0.8143422159705022,0.0260633055897597,0.8092752685343384,0.7718423823475554,0.2307692307692307,-0.3363967164235416,0.8515625
2,test,131,reversal,none,reversal,reversal,1.0,geometry,1,0.7875246062992126,0.8143422159705022,0.0260633055897597,0.8092752685343384,0.7718423823475554,0.2307692307692307,-0.3363967164235416,0.8515625
2,test,131,reversal,none,reversal,reversal,1.0,rank,1,0.7875246062992126,0.8143422159705022,0.0260633055897597,0.8092752685343384,0.7718423823475554,0.2307692307692307,-0.3363967164235416,0.8515625
2,test,131,reversal,none,reversal,reversal,1.0,target_only,1,0.7875246062992126,0.8143422159705022,0.0260633055897597,0.8092752685343384,0.7718423823475554,0.2307692307692307,-0.3363967164235416,0.8515625
2,test,131,reversal,none,reversal,reversal,1.0,value,1,0.7875246062992126,0.8143422159705022,0.0260633055897597,0.8092752685343384,0.7718423823475554,0.2307692307692307,-0.3363967164235416,0.8515625
2,test,131,rotate_45,none,rotate_45,rotate_45,0.35,dual,1,0.8956692913385826,0.9968569363046892,0.004411570666435,0.1958361876108406,0.9092084783006774,1.0,-2.231549084919504,0.5234375
2,test,131,rotate_45,none,rotate_45,rotate_45,0.35,geometry,1,0.7995816929133859,0.8334918912067121,0.16524938794103,0.6450905912915222,0.7951153634865409,0.3846153846153846,-1.7353933055705824,0.6484375
2,test,131,rotate_45,none,rotate_45,rotate_45,0.35,rank,1,0.8292322834645669,0.9634826155247476,0.0698009193752512,0.4652492347208311,0.8196644387474821,0.8461538461538461,-1.072071443880766,0.5234375
2,test,131,rotate_45,none,rotate_45,rotate_45,0.35,target_only,1,0.8299704724409449,0.9160595618074244,0.0698009193752512,0.5541366428996564,0.8470804339864495,0.6153846153846154,-2.1427073767827283,1.0
2,test,131,rotate_45,none,rotate_45,rotate_45,0.35,value,1,0.9517716535433072,0.9998534859141408,0.0,0.0513778588199356,0.9713193554294084,1.0,-4.632258429646916,1.0
2,test,131,rotate_45,none,rotate_45,rotate_45,0.7,dual,1,0.8312007874015748,0.9994396365847512,0.0,0.3891679753499711,0.814136605017396,1.0,1.1105087967155158,0.5
